position.x,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_tds,return_tds_sd,dst_int,dst_int_sd,dst_fum_rec,dst_fum_rec_sd,dst_sacks,dst_sacks_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,idp_solo,idp_solo_sd,idp_asst,idp_asst_sd,idp_pd,idp_pd_sd,idp_int,idp_int_sd,idp_fum_force,idp_fum_force_sd,idp_fum_rec,idp_fum_rec_sd,idp_td,idp_td_sd,first_name,last_name,team,position.y,age,exp
RB,16391,weighted,NA,NA,NA,NA,NA,NA,35.973244147157196,14.849242404917499,0.09498327759197324,0.14142135623730953,0,0,7.137123745819398,3.181980515339464,57.170568561872905,37.476659402887016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hunter,Luepke,DAL,RB,25,-3
RB,14805,average,NA,NA,NA,NA,NA,NA,89.275,73.47495605079779,0.575,0.6751543033509698,0,0,2.125,1.547847968417226,16.05,12.176890681395914,0.03333333333333333,0.047140452079103175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AJ,Dillon,PHI,RB,27,0
RB,14805,robust,NA,NA,NA,NA,NA,NA,89.275,75.68673,0.575,0.7413,0,0,2.25,1.11195,16.05,10.526459999999998,0.025,0.02471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AJ,Dillon,PHI,RB,27,0
RB,14805,weighted,NA,NA,NA,NA,NA,NA,66.76993166287016,71.5173524962819,0.31890660592255127,0.571179674037028,0,0,1.6719817767653757,1.5035886243019043,12.022779043280183,10.954915017706552,0.010630220197418376,0.01903932246790093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AJ,Dillon,PHI,RB,27,0
RB,15965,average,NA,NA,NA,NA,NA,NA,157.825,114.493911774091,0.7,0.47609522856952335,0.4,0.32659863237109044,8.3,5.337914698956263,49.35,24.850687448573062,0.08474462365591398,0.14467517419930342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Julius,Chestnut,TEN,RB,25,-2
RB,15965,robust,NA,NA,NA,NA,NA,NA,139.47500000000002,73.61109,0.8500000000000001,0.14825999999999995,0.4,0.29652,8.3,4.59606,49.35,29.651999999999997,0.029233870967741937,0.028894758064516128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Julius,Chestnut,TEN,RB,25,-2
RB,15965,weighted,NA,NA,NA,NA,NA,NA,158.49430523917994,140.2250254670954,0.642369020501139,0.5874183548343942,0.529384965831435,0.22932717462022967,7.5580865603644645,6.306497302056316,40.57630979498861,22.414820250194307,0.012430499424400521,0.022263723853593834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Julius,Chestnut,TEN,RB,25,-2
RB,15730,average,NA,NA,NA,NA,NA,NA,116.475,58.93529644166276,0.65,0.5066228051190221,0,0,5.425,2.873296596826254,36.2,19.21874085365636,0.25,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tyler,Goodson,IND,RB,25,-2
RB,15730,robust,NA,NA,NA,NA,NA,NA,122.25,44.403870000000005,0.65,0.44478000000000006,0,0,5.425,2.74281,36.45,17.049899999999997,0.25,0.29652,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tyler,Goodson,IND,RB,25,-2
RB,15730,weighted,NA,NA,NA,NA,NA,NA,93.62,49.94683864854209,0.49333333333333335,0.5067710208536643,0,0,5.215555555555556,3.4962779482928608,34.88444444444445,23.461275451549984,0.18933333333333333,0.341654655409536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tyler,Goodson,IND,RB,25,-2
