season,week,game_id,player,pfr_player_id,position,team,opponent,receptions,targets,team_pass_attempts,team_dropbacks,target_share,targets_per_dropback,wow_target_share_change
2025,1,2025_01_CAR_JAX,Xavier Legette,00-0039342,WR,CAR,JAX,3,7,35,41.0,0.2,0.17073170731707318,
2025,1,2025_01_MIN_CHI,D'Andre Swift,00-0036275,RB,CHI,MIN,3,5,35,45.0,0.14285714285714285,0.1111111111111111,
2025,1,2025_01_MIN_CHI,Kyle Monangai,00-0040236,RB,CHI,MIN,1,1,35,45.0,0.02857142857142857,0.022222222222222223,
2025,1,2025_01_MIN_CHI,Cole Kmet,00-0036290,TE,CHI,MIN,1,4,35,45.0,0.11428571428571428,0.08888888888888889,
2025,1,2025_01_MIN_CHI,Colston Loveland,00-0040126,TE,CHI,MIN,2,2,35,45.0,0.05714285714285714,0.044444444444444446,
2025,1,2025_01_MIN_CHI,DJ Moore,00-0034827,WR,CHI,MIN,3,5,35,45.0,0.14285714285714285,0.1111111111111111,
2025,1,2025_01_MIN_CHI,Luther Burden III,00-0040735,WR,CHI,MIN,1,1,35,45.0,0.02857142857142857,0.022222222222222223,
2025,1,2025_01_MIN_CHI,Olamide Zaccheaus,00-0035208,WR,CHI,MIN,4,7,35,45.0,0.2,0.15555555555555556,
2025,1,2025_01_MIN_CHI,Rome Odunze,00-0039919,WR,CHI,MIN,6,9,35,45.0,0.2571428571428571,0.2,
2025,1,2025_01_CIN_CLE,Chase Brown,00-0038597,RB,CIN,CLE,2,3,23,31.0,0.13043478260869565,0.0967741935483871,
2025,1,2025_01_CIN_CLE,Samaje Perine,00-0033526,RB,CIN,CLE,2,2,23,31.0,0.08695652173913043,0.06451612903225806,
2025,1,2025_01_CIN_CLE,Drew Sample,00-0035631,TE,CIN,CLE,0,1,23,31.0,0.043478260869565216,0.03225806451612903,
2025,1,2025_01_CIN_CLE,Mike Gesicki,00-0034829,TE,CIN,CLE,1,3,23,31.0,0.13043478260869565,0.0967741935483871,
2025,1,2025_01_CIN_CLE,Noah Fant,00-0035644,TE,CIN,CLE,4,5,23,31.0,0.21739130434782608,0.16129032258064516,
2025,1,2025_01_CIN_CLE,Ja'Marr Chase,00-0036900,WR,CIN,CLE,2,5,23,31.0,0.21739130434782608,0.16129032258064516,
2025,1,2025_01_CIN_CLE,Tee Higgins,00-0036410,WR,CIN,CLE,3,4,23,31.0,0.17391304347826086,0.12903225806451613,
2025,1,2025_01_CIN_CLE,Dylan Sampson,00-0040162,RB,CLE,CIN,8,8,45,50.0,0.17777777777777778,0.16,
2025,1,2025_01_CIN_CLE,Jerome Ford,00-0037267,RB,CLE,CIN,1,1,45,50.0,0.022222222222222223,0.02,
2025,1,2025_01_CIN_CLE,David Njoku,00-0033885,TE,CLE,CIN,3,6,45,50.0,0.13333333333333333,0.12,
2025,1,2025_01_CIN_CLE,Harold Fannin Jr.,00-0040663,TE,CLE,CIN,7,9,45,50.0,0.2,0.18,
2025,1,2025_01_CIN_CLE,Cedric Tillman,00-0038979,WR,CLE,CIN,5,8,45,50.0,0.17777777777777778,0.16,
2025,1,2025_01_CIN_CLE,Isaiah Bond,00-0040782,WR,CLE,CIN,1,1,45,50.0,0.022222222222222223,0.02,
2025,1,2025_01_CIN_CLE,Jamari Thrash,00-0039379,WR,CLE,CIN,1,1,45,50.0,0.022222222222222223,0.02,
2025,1,2025_01_CIN_CLE,Jerry Jeudy,00-0036407,WR,CLE,CIN,5,8,45,50.0,0.17777777777777778,0.16,
2025,1,2025_01_DAL_PHI,Javonte Williams,00-0036997,RB,DAL,PHI,2,3,34,35.0,0.08823529411764706,0.08571428571428572,
2025,1,2025_01_DAL_PHI,Miles Sanders,00-0035243,RB,DAL,PHI,1,1,34,35.0,0.029411764705882353,0.02857142857142857,
2025,1,2025_01_DAL_PHI,Brevyn Spann-Ford,00-0039530,TE,DAL,PHI,0,1,34,35.0,0.029411764705882353,0.02857142857142857,
2025,1,2025_01_DAL_PHI,Jake Ferguson,00-0038041,TE,DAL,PHI,5,6,34,35.0,0.17647058823529413,0.17142857142857143,
2025,1,2025_01_DAL_PHI,Luke Schoonmaker,00-0038547,TE,DAL,PHI,0,1,34,35.0,0.029411764705882353,0.02857142857142857,
2025,1,2025_01_DAL_PHI,CeeDee Lamb,00-0036358,WR,DAL,PHI,7,13,34,35.0,0.38235294117647056,0.37142857142857144,
2025,1,2025_01_DAL_PHI,George Pickens,00-0037247,WR,DAL,PHI,3,4,34,35.0,0.11764705882352941,0.11428571428571428,
2025,1,2025_01_DAL_PHI,Jalen Tolbert,00-0037666,WR,DAL,PHI,1,2,34,35.0,0.058823529411764705,0.05714285714285714,
2025,1,2025_01_DAL_PHI,KaVontae Turpin,00-0037801,WR,DAL,PHI,2,2,34,35.0,0.058823529411764705,0.05714285714285714,
2025,1,2025_01_TEN_DEN,Adam Prentice,00-0036727,RB,DEN,TEN,1,1,40,44.0,0.025,0.022727272727272728,
2025,1,2025_01_TEN_DEN,J.K. Dobbins,00-0036158,RB,DEN,TEN,2,2,40,44.0,0.05,0.045454545454545456,
2025,1,2025_01_TEN_DEN,RJ Harvey,00-0040730,RB,DEN,TEN,1,1,40,44.0,0.025,0.022727272727272728,
2025,1,2025_01_TEN_DEN,Tyler Badie,00-0037085,RB,DEN,TEN,2,6,40,44.0,0.15,0.13636363636363635,
2025,1,2025_01_TEN_DEN,Adam Trautman,00-0036422,TE,DEN,TEN,1,1,40,44.0,0.025,0.022727272727272728,
2025,1,2025_01_TEN_DEN,Evan Engram,00-0033881,TE,DEN,TEN,3,4,40,44.0,0.1,0.09090909090909091,
2025,1,2025_01_TEN_DEN,Lucas Krull,00-0037539,TE,DEN,TEN,1,2,40,44.0,0.05,0.045454545454545456,
2025,1,2025_01_TEN_DEN,Courtland Sutton,00-0034348,WR,DEN,TEN,6,9,40,44.0,0.225,0.20454545454545456,
2025,1,2025_01_TEN_DEN,Marvin Mims Jr.,00-0038976,WR,DEN,TEN,3,4,40,44.0,0.1,0.09090909090909091,
2025,1,2025_01_TEN_DEN,Trent Sherfield,00-0034487,WR,DEN,TEN,1,1,40,44.0,0.025,0.022727272727272728,
2025,1,2025_01_TEN_DEN,Troy Franklin,00-0039868,WR,DEN,TEN,4,6,40,44.0,0.15,0.13636363636363635,
2025,1,2025_01_DET_GB,David Montgomery,00-0035685,RB,DET,GB,4,4,39,47.0,0.10256410256410256,0.0851063829787234,
2025,1,2025_01_DET_GB,Jahmyr Gibbs,00-0039139,RB,DET,GB,10,10,39,47.0,0.2564102564102564,0.2127659574468085,
2025,1,2025_01_DET_GB,Sam LaPorta,00-0039065,TE,DET,GB,6,9,39,47.0,0.23076923076923078,0.19148936170212766,
2025,1,2025_01_DET_GB,Amon-Ra St. Brown,00-0036963,WR,DET,GB,4,6,39,47.0,0.15384615384615385,0.1276595744680851,
2025,1,2025_01_DET_GB,Isaac TeSlaa,00-0040669,WR,DET,GB,1,1,39,47.0,0.02564102564102564,0.02127659574468085,
2025,1,2025_01_DET_GB,Jameson Williams,00-0037240,WR,DET,GB,4,5,39,47.0,0.1282051282051282,0.10638297872340426,
2025,1,2025_01_DET_GB,Kalif Raymond,00-0032464,WR,DET,GB,2,3,39,47.0,0.07692307692307693,0.06382978723404255,
2025,1,2025_01_DET_GB,Chris Brooks,00-0038685,RB,GB,DET,1,1,22,23.0,0.045454545454545456,0.043478260869565216,
2025,1,2025_01_DET_GB,Josh Jacobs,00-0035700,RB,GB,DET,1,1,22,23.0,0.045454545454545456,0.043478260869565216,
2025,1,2025_01_DET_GB,John FitzPatrick,00-0037306,TE,GB,DET,1,1,22,23.0,0.045454545454545456,0.043478260869565216,
2025,1,2025_01_DET_GB,Luke Musgrave,00-0039144,TE,GB,DET,1,1,22,23.0,0.045454545454545456,0.043478260869565216,
2025,1,2025_01_DET_GB,Tucker Kraft,00-0038996,TE,GB,DET,2,4,22,23.0,0.18181818181818182,0.17391304347826086,
2025,1,2025_01_DET_GB,Dontayvion Wicks,00-0038393,WR,GB,DET,2,2,22,23.0,0.09090909090909091,0.08695652173913043,
2025,1,2025_01_DET_GB,Jayden Reed,00-0039146,WR,GB,DET,3,5,22,23.0,0.22727272727272727,0.21739130434782608,
2025,1,2025_01_DET_GB,Matthew Golden,00-0040667,WR,GB,DET,2,2,22,23.0,0.09090909090909091,0.08695652173913043,
2025,1,2025_01_DET_GB,Romeo Doubs,00-0037816,WR,GB,DET,2,4,22,23.0,0.18181818181818182,0.17391304347826086,
2025,1,2025_01_DET_GB,Savion Williams,00-0040009,WR,GB,DET,1,1,22,23.0,0.045454545454545456,0.043478260869565216,
2025,1,2025_01_HOU_LA,Dameon Pierce,00-0037258,RB,HOU,LA,0,1,27,37.0,0.037037037037037035,0.02702702702702703,
2025,1,2025_01_HOU_LA,Dare Ogunbowale,00-0033854,RB,HOU,LA,2,2,27,37.0,0.07407407407407407,0.05405405405405406,
2025,1,2025_01_HOU_LA,Nick Chubb,00-0034791,RB,HOU,LA,0,1,27,37.0,0.037037037037037035,0.02702702702702703,
2025,1,2025_01_HOU_LA,Cade Stover,00-0039359,TE,HOU,LA,4,4,27,37.0,0.14814814814814814,0.10810810810810811,
2025,1,2025_01_HOU_LA,Dalton Schultz,00-0034383,TE,HOU,LA,3,5,27,37.0,0.18518518518518517,0.13513513513513514,
2025,1,2025_01_HOU_LA,Jayden Higgins,00-0040130,WR,HOU,LA,2,3,27,37.0,0.1111111111111111,0.08108108108108109,
2025,1,2025_01_HOU_LA,Jaylin Noel,00-0040138,WR,HOU,LA,1,2,27,37.0,0.07407407407407407,0.05405405405405406,
2025,1,2025_01_HOU_LA,Justin Watson,00-0034386,WR,HOU,LA,2,2,27,37.0,0.07407407407407407,0.05405405405405406,
2025,1,2025_01_HOU_LA,Nico Collins,00-0036554,WR,HOU,LA,3,5,27,37.0,0.18518518518518517,0.13513513513513514,
2025,1,2025_01_HOU_LA,Xavier Hutchinson,00-0038618,WR,HOU,LA,2,2,27,37.0,0.07407407407407407,0.05405405405405406,
2025,1,2025_01_MIA_IND,Jonathan Taylor,00-0036223,RB,IND,MIA,3,3,29,34.0,0.10344827586206896,0.08823529411764706,
2025,1,2025_01_MIA_IND,Mo Alie-Cox,00-0033217,TE,IND,MIA,1,1,29,34.0,0.034482758620689655,0.029411764705882353,
2025,1,2025_01_MIA_IND,Tyler Warren,00-0040128,TE,IND,MIA,7,9,29,34.0,0.3103448275862069,0.2647058823529412,
2025,1,2025_01_MIA_IND,Adonai Mitchell,00-0039890,WR,IND,MIA,2,2,29,34.0,0.06896551724137931,0.058823529411764705,
2025,1,2025_01_MIA_IND,Alec Pierce,00-0037664,WR,IND,MIA,1,3,29,34.0,0.10344827586206896,0.08823529411764706,
2025,1,2025_01_MIA_IND,Josh Downs,00-0038997,WR,IND,MIA,2,3,29,34.0,0.10344827586206896,0.08823529411764706,
2025,1,2025_01_MIA_IND,Michael Pittman,00-0036252,WR,IND,MIA,6,8,29,34.0,0.27586206896551724,0.23529411764705882,
2025,1,2025_01_CAR_JAX,LeQuint Allen Jr.,00-0040238,RB,JAX,CAR,1,1,31,34.0,0.03225806451612903,0.029411764705882353,
2025,1,2025_01_CAR_JAX,Travis Etienne,00-0036973,RB,JAX,CAR,3,3,31,34.0,0.0967741935483871,0.08823529411764706,
2025,1,2025_01_CAR_JAX,Brenton Strange,00-0038935,TE,JAX,CAR,4,4,31,34.0,0.12903225806451613,0.11764705882352941,
2025,1,2025_01_CAR_JAX,Hunter Long,00-0037004,TE,JAX,CAR,1,1,31,34.0,0.03225806451612903,0.029411764705882353,
2025,1,2025_01_CAR_JAX,Johnny Mundt,00-0033246,TE,JAX,CAR,0,1,31,34.0,0.03225806451612903,0.029411764705882353,
2025,1,2025_01_CAR_JAX,Brian Thomas Jr.,00-0039893,WR,JAX,CAR,1,7,31,34.0,0.22580645161290322,0.20588235294117646,
2025,1,2025_01_CAR_JAX,Dyami Brown,00-0036626,WR,JAX,CAR,3,4,31,34.0,0.12903225806451613,0.11764705882352941,
2025,1,2025_01_CAR_JAX,Travis Hunter,00-0040718,WR,JAX,CAR,6,8,31,34.0,0.25806451612903225,0.23529411764705882,
2025,1,2025_01_KC_LAC,Isiah Pacheco,00-0037197,RB,KC,LAC,2,3,39,51.0,0.07692307692307693,0.058823529411764705,
2025,1,2025_01_KC_LAC,Kareem Hunt,00-0033923,RB,KC,LAC,2,3,39,51.0,0.07692307692307693,0.058823529411764705,
2025,1,2025_01_KC_LAC,Noah Gray,00-0036637,TE,KC,LAC,1,1,39,51.0,0.02564102564102564,0.0196078431372549,
2025,1,2025_01_KC_LAC,Travis Kelce,00-0030506,TE,KC,LAC,2,4,39,51.0,0.10256410256410256,0.0784313725490196,
2025,1,2025_01_KC_LAC,Jason Brownlee,00-0038492,WR,KC,LAC,0,1,39,51.0,0.02564102564102564,0.0196078431372549,
2025,1,2025_01_KC_LAC,JuJu Smith-Schuster,00-0033857,WR,KC,LAC,5,5,39,51.0,0.1282051282051282,0.09803921568627451,
2025,1,2025_01_KC_LAC,Marquise Brown,00-0035662,WR,KC,LAC,10,16,39,51.0,0.41025641025641024,0.3137254901960784,
2025,1,2025_01_KC_LAC,Tyquan Thornton,00-0038104,WR,KC,LAC,2,4,39,51.0,0.10256410256410256,0.0784313725490196,
2025,1,2025_01_KC_LAC,Xavier Worthy,00-0039894,WR,KC,LAC,0,1,39,51.0,0.02564102564102564,0.0196078431372549,
2025,1,2025_01_HOU_LA,Blake Corum,00-0039738,RB,LA,HOU,1,1,29,35.0,0.034482758620689655,0.02857142857142857,
2025,1,2025_01_HOU_LA,Kyren Williams,00-0037840,RB,LA,HOU,1,2,29,35.0,0.06896551724137931,0.05714285714285714,
2025,1,2025_01_HOU_LA,Colby Parkinson,00-0036244,TE,LA,HOU,2,2,29,35.0,0.06896551724137931,0.05714285714285714,
2025,1,2025_01_HOU_LA,Davis Allen,00-0039074,TE,LA,HOU,1,2,29,35.0,0.06896551724137931,0.05714285714285714,
2025,1,2025_01_HOU_LA,Davante Adams,00-0031381,WR,LA,HOU,4,8,29,35.0,0.27586206896551724,0.22857142857142856,
2025,1,2025_01_HOU_LA,Puka Nacua,00-0039075,WR,LA,HOU,10,11,29,35.0,0.3793103448275862,0.3142857142857143,
2025,1,2025_01_HOU_LA,Tutu Atwell,00-0036849,WR,LA,HOU,1,1,29,35.0,0.034482758620689655,0.02857142857142857,
2025,1,2025_01_HOU_LA,Xavier Smith,00-0038359,WR,LA,HOU,1,1,29,35.0,0.034482758620689655,0.02857142857142857,
2025,1,2025_01_KC_LAC,Najee Harris,00-0036893,RB,LAC,KC,1,1,34,45.0,0.029411764705882353,0.022222222222222223,
2025,1,2025_01_KC_LAC,Omarion Hampton,00-0040666,RB,LAC,KC,2,2,34,45.0,0.058823529411764705,0.044444444444444446,
2025,1,2025_01_KC_LAC,Tyler Conklin,00-0034270,TE,LAC,KC,2,2,34,45.0,0.058823529411764705,0.044444444444444446,
2025,1,2025_01_KC_LAC,Will Dissly,00-0034159,TE,LAC,KC,1,1,34,45.0,0.029411764705882353,0.022222222222222223,
2025,1,2025_01_KC_LAC,KeAndre Lambert-Smith,00-0040184,WR,LAC,KC,0,1,34,45.0,0.029411764705882353,0.022222222222222223,
2025,1,2025_01_KC_LAC,Keenan Allen,00-0030279,WR,LAC,KC,7,10,34,45.0,0.29411764705882354,0.2222222222222222,
2025,1,2025_01_KC_LAC,Ladd McConkey,00-0039915,WR,LAC,KC,6,9,34,45.0,0.2647058823529412,0.2,
2025,1,2025_01_KC_LAC,Quentin Johnston,00-0038544,WR,LAC,KC,5,7,34,45.0,0.20588235294117646,0.15555555555555556,
2025,1,2025_01_KC_LAC,Tre Harris,00-0040727,WR,LAC,KC,1,1,34,45.0,0.029411764705882353,0.022222222222222223,
2025,1,2025_01_LV_NE,Ashton Jeanty,00-0040122,RB,LV,NE,2,2,34,43.0,0.058823529411764705,0.046511627906976744,
2025,1,2025_01_LV_NE,Brock Bowers,00-0039338,TE,LV,NE,5,8,34,43.0,0.23529411764705882,0.18604651162790697,
2025,1,2025_01_LV_NE,Michael Mayer,00-0039066,TE,LV,NE,4,4,34,43.0,0.11764705882352941,0.09302325581395349,
2025,1,2025_01_LV_NE,Alex Bachman,00-0035602,WR,LV,NE,0,1,34,43.0,0.029411764705882353,0.023255813953488372,
2025,1,2025_01_LV_NE,Dont'e Thornton Jr.,00-0040581,WR,LV,NE,2,4,34,43.0,0.11764705882352941,0.09302325581395349,
2025,1,2025_01_LV_NE,Jack Bech,00-0040729,WR,LV,NE,1,1,34,43.0,0.029411764705882353,0.023255813953488372,
2025,1,2025_01_LV_NE,Jakobi Meyers,00-0034960,WR,LV,NE,8,10,34,43.0,0.29411764705882354,0.23255813953488372,
2025,1,2025_01_LV_NE,Tre Tucker,00-0038563,WR,LV,NE,2,3,34,43.0,0.08823529411764706,0.06976744186046512,
2025,1,2025_01_MIA_IND,Alec Ingold,00-0035125,FB,MIA,IND,1,2,31,40.0,0.06451612903225806,0.05,
2025,1,2025_01_MIA_IND,De'Von Achane,00-0039040,RB,MIA,IND,3,4,31,40.0,0.12903225806451613,0.1,
2025,1,2025_01_MIA_IND,Ollie Gordon II,00-0040198,RB,MIA,IND,1,1,31,40.0,0.03225806451612903,0.025,
2025,1,2025_01_MIA_IND,Tanner Conner,00-0037348,TE,MIA,IND,2,4,31,40.0,0.12903225806451613,0.1,
2025,1,2025_01_MIA_IND,Dee Eskridge,00-0036620,WR,MIA,IND,1,2,31,40.0,0.06451612903225806,0.05,
2025,1,2025_01_MIA_IND,Jaylen Waddle,00-0036613,WR,MIA,IND,4,5,31,40.0,0.16129032258064516,0.125,
2025,1,2025_01_MIA_IND,Malik Washington,00-0039880,WR,MIA,IND,2,5,31,40.0,0.16129032258064516,0.125,
2025,1,2025_01_MIA_IND,Nick Westbrook-Ikhine,00-0036182,WR,MIA,IND,1,2,31,40.0,0.06451612903225806,0.05,
2025,1,2025_01_MIA_IND,Tyreek Hill,00-0033040,WR,MIA,IND,4,6,31,40.0,0.1935483870967742,0.15,
2025,1,2025_01_MIN_CHI,Aaron Jones,00-0033293,RB,MIN,CHI,3,3,20,29.0,0.15,0.10344827586206896,
2025,1,2025_01_MIN_CHI,Jordan Mason,00-0037525,RB,MIN,CHI,1,1,20,29.0,0.05,0.034482758620689655,
2025,1,2025_01_MIN_CHI,Josh Oliver,00-0035249,TE,MIN,CHI,1,1,20,29.0,0.05,0.034482758620689655,
2025,1,2025_01_MIN_CHI,T.J. Hockenson,00-0035229,TE,MIN,CHI,3,4,20,29.0,0.2,0.13793103448275862,
2025,1,2025_01_MIN_CHI,Adam Thielen,00-0030035,WR,MIN,CHI,0,1,20,29.0,0.05,0.034482758620689655,
2025,1,2025_01_MIN_CHI,Jalen Nailor,00-0037291,WR,MIN,CHI,1,3,20,29.0,0.15,0.10344827586206896,
2025,1,2025_01_MIN_CHI,Justin Jefferson,00-0036322,WR,MIN,CHI,4,7,20,29.0,0.35,0.2413793103448276,
2025,1,2025_01_LV_NE,Drake Maye,00-0039851,QB,NE,LV,1,1,46,57.0,0.021739130434782608,0.017543859649122806,
2025,1,2025_01_LV_NE,Antonio Gibson,00-0036328,RB,NE,LV,0,1,46,57.0,0.021739130434782608,0.017543859649122806,
2025,1,2025_01_LV_NE,Rhamondre Stevenson,00-0036875,RB,NE,LV,2,3,46,57.0,0.06521739130434782,0.05263157894736842,
2025,1,2025_01_LV_NE,TreVeyon Henderson,00-0040734,RB,NE,LV,6,6,46,57.0,0.13043478260869565,0.10526315789473684,
2025,1,2025_01_LV_NE,Austin Hooper,00-0032392,TE,NE,LV,1,1,46,57.0,0.021739130434782608,0.017543859649122806,
2025,1,2025_01_LV_NE,Hunter Henry,00-0033090,TE,NE,LV,4,8,46,57.0,0.17391304347826086,0.14035087719298245,
2025,1,2025_01_LV_NE,DeMario Douglas,00-0038621,WR,NE,LV,2,7,46,57.0,0.15217391304347827,0.12280701754385964,
2025,1,2025_01_LV_NE,Kayshon Boutte,00-0038608,WR,NE,LV,6,8,46,57.0,0.17391304347826086,0.14035087719298245,
2025,1,2025_01_LV_NE,Kyle Williams,00-0040131,WR,NE,LV,1,1,46,57.0,0.021739130434782608,0.017543859649122806,
2025,1,2025_01_LV_NE,Mack Hollins,00-0033555,WR,NE,LV,1,2,46,57.0,0.043478260869565216,0.03508771929824561,
2025,1,2025_01_LV_NE,Stefon Diggs,00-0031588,WR,NE,LV,6,7,46,57.0,0.15217391304347827,0.12280701754385964,
2025,1,2025_01_ARI_NO,Alvin Kamara,00-0033906,RB,NO,ARI,2,2,46,50.0,0.043478260869565216,0.04,
2025,1,2025_01_ARI_NO,Juwan Johnson,00-0036040,TE,NO,ARI,8,11,46,50.0,0.2391304347826087,0.22,
2025,1,2025_01_ARI_NO,Brandin Cooks,00-0031236,WR,NO,ARI,3,4,46,50.0,0.08695652173913043,0.08,
2025,1,2025_01_ARI_NO,Chris Olave,00-0037239,WR,NO,ARI,7,13,46,50.0,0.2826086956521739,0.26,
2025,1,2025_01_ARI_NO,Devaughn Vele,00-0039424,WR,NO,ARI,1,2,46,50.0,0.043478260869565216,0.04,
2025,1,2025_01_ARI_NO,Rashid Shaheed,00-0037545,WR,NO,ARI,6,9,46,50.0,0.1956521739130435,0.18,
2025,1,2025_01_NYG_WAS,Cam Skattebo,00-0040715,RB,NYG,WAS,2,2,37,47.0,0.05405405405405406,0.0425531914893617,
2025,1,2025_01_NYG_WAS,Tyrone Tracy Jr.,00-0039384,RB,NYG,WAS,2,5,37,47.0,0.13513513513513514,0.10638297872340426,
2025,1,2025_01_NYG_WAS,Daniel Bellinger,00-0038115,TE,NYG,WAS,1,1,37,47.0,0.02702702702702703,0.02127659574468085,
2025,1,2025_01_NYG_WAS,Theo Johnson,00-0039847,TE,NYG,WAS,1,3,37,47.0,0.08108108108108109,0.06382978723404255,
2025,1,2025_01_NYG_WAS,Darius Slayton,00-0035535,WR,NYG,WAS,0,1,37,47.0,0.02702702702702703,0.02127659574468085,
2025,1,2025_01_NYG_WAS,Malik Nabers,00-0039337,WR,NYG,WAS,5,12,37,47.0,0.32432432432432434,0.2553191489361702,
2025,1,2025_01_NYG_WAS,Wan'Dale Robinson,00-0038117,WR,NYG,WAS,6,8,37,47.0,0.21621621621621623,0.1702127659574468,
2025,1,2025_01_PIT_NYJ,Breece Hall,00-0038120,RB,NYJ,PIT,2,4,22,27.0,0.18181818181818182,0.14814814814814814,
2025,1,2025_01_PIT_NYJ,Jeremy Ruckert,00-0037805,TE,NYJ,PIT,2,2,22,27.0,0.09090909090909091,0.07407407407407407,
2025,1,2025_01_PIT_NYJ,Mason Taylor,00-0040736,TE,NYJ,PIT,1,1,22,27.0,0.045454545454545456,0.037037037037037035,
2025,1,2025_01_PIT_NYJ,Garrett Wilson,00-0037740,WR,NYJ,PIT,7,9,22,27.0,0.4090909090909091,0.3333333333333333,
2025,1,2025_01_PIT_NYJ,Josh Reynolds,00-0033943,WR,NYJ,PIT,2,3,22,27.0,0.13636363636363635,0.1111111111111111,
2025,1,2025_01_PIT_NYJ,Tyler Johnson,00-0036427,WR,NYJ,PIT,2,2,22,27.0,0.09090909090909091,0.07407407407407407,
2025,1,2025_01_DAL_PHI,Saquon Barkley,00-0034844,RB,PHI,DAL,4,5,23,34.0,0.21739130434782608,0.14705882352941177,
2025,1,2025_01_DAL_PHI,Dallas Goedert,00-0034351,TE,PHI,DAL,7,7,23,34.0,0.30434782608695654,0.20588235294117646,
2025,1,2025_01_DAL_PHI,Kylen Granson,00-0036876,TE,PHI,DAL,1,1,23,34.0,0.043478260869565216,0.029411764705882353,
2025,1,2025_01_DAL_PHI,A.J. Brown,00-0035676,WR,PHI,DAL,1,1,23,34.0,0.043478260869565216,0.029411764705882353,
2025,1,2025_01_DAL_PHI,DeVonta Smith,00-0036912,WR,PHI,DAL,3,3,23,34.0,0.13043478260869565,0.08823529411764706,
2025,1,2025_01_DAL_PHI,Jahan Dotson,00-0037741,WR,PHI,DAL,3,3,23,34.0,0.13043478260869565,0.08823529411764706,
2025,1,2025_01_PIT_NYJ,Jaylen Warren,00-0037228,RB,PIT,NYJ,2,2,30,38.0,0.06666666666666667,0.05263157894736842,
2025,1,2025_01_PIT_NYJ,Kenneth Gainwell,00-0036919,RB,PIT,NYJ,3,4,30,38.0,0.13333333333333333,0.10526315789473684,
2025,1,2025_01_PIT_NYJ,Jonnu Smith,00-0033858,TE,PIT,NYJ,5,6,30,38.0,0.2,0.15789473684210525,
2025,1,2025_01_PIT_NYJ,Pat Freiermuth,00-0036894,TE,PIT,NYJ,3,3,30,38.0,0.1,0.07894736842105263,
2025,1,2025_01_PIT_NYJ,Ben Skowronek,00-0036862,WR,PIT,NYJ,1,1,30,38.0,0.03333333333333333,0.02631578947368421,
2025,1,2025_01_PIT_NYJ,Calvin Austin III,00-0037837,WR,PIT,NYJ,4,6,30,38.0,0.2,0.15789473684210525,
2025,1,2025_01_PIT_NYJ,DK Metcalf,00-0035640,WR,PIT,NYJ,4,7,30,38.0,0.23333333333333334,0.18421052631578946,
2025,1,2025_01_SF_SEA,Kenneth Walker III,00-0038134,RB,SEA,SF,3,3,23,26.0,0.13043478260869565,0.11538461538461539,
2025,1,2025_01_SF_SEA,AJ Barner,00-0039793,TE,SEA,SF,1,2,23,26.0,0.08695652173913043,0.07692307692307693,
2025,1,2025_01_SF_SEA,Elijah Arroyo,00-0040739,TE,SEA,SF,1,1,23,26.0,0.043478260869565216,0.038461538461538464,
2025,1,2025_01_SF_SEA,Cooper Kupp,00-0033908,WR,SEA,SF,2,3,23,26.0,0.13043478260869565,0.11538461538461539,
2025,1,2025_01_SF_SEA,Jaxon Smith-Njigba,00-0038543,WR,SEA,SF,9,13,23,26.0,0.5652173913043478,0.5,
2025,1,2025_01_SF_SEA,Kyle Juszczyk,00-0029892,FB,SF,SEA,2,2,35,40.0,0.05714285714285714,0.05,
2025,1,2025_01_SF_SEA,Brian Robinson,00-0037746,RB,SF,SEA,1,2,35,40.0,0.05714285714285714,0.05,
2025,1,2025_01_SF_SEA,Christian McCaffrey,00-0033280,RB,SF,SEA,9,10,35,40.0,0.2857142857142857,0.25,
2025,1,2025_01_SF_SEA,George Kittle,00-0033288,TE,SF,SEA,4,4,35,40.0,0.11428571428571428,0.1,
2025,1,2025_01_SF_SEA,Jake Tonges,00-0037112,TE,SF,SEA,3,3,35,40.0,0.08571428571428572,0.075,
2025,1,2025_01_SF_SEA,Luke Farrell,00-0036887,TE,SF,SEA,1,1,35,40.0,0.02857142857142857,0.025,
2025,1,2025_01_SF_SEA,Jauan Jennings,00-0036259,WR,SF,SEA,2,5,35,40.0,0.14285714285714285,0.125,
2025,1,2025_01_SF_SEA,Ricky Pearsall,00-0039916,WR,SF,SEA,4,7,35,40.0,0.2,0.175,
2025,1,2025_01_TB_ATL,Bucky Irving,00-0039361,RB,TB,ATL,4,4,32,38.0,0.125,0.10526315789473684,
2025,1,2025_01_TB_ATL,Rachaad White,00-0037256,RB,TB,ATL,1,1,32,38.0,0.03125,0.02631578947368421,
2025,1,2025_01_TB_ATL,Cade Otton,00-0038129,TE,TB,ATL,0,3,32,38.0,0.09375,0.07894736842105263,
2025,1,2025_01_TB_ATL,Emeka Egbuka,00-0040129,WR,TB,ATL,4,6,32,38.0,0.1875,0.15789473684210525,
2025,1,2025_01_TB_ATL,Mike Evans,00-0031408,WR,TB,ATL,5,8,32,38.0,0.25,0.21052631578947367,
2025,1,2025_01_TB_ATL,Ryan Miller,00-0038824,WR,TB,ATL,0,1,32,38.0,0.03125,0.02631578947368421,
2025,1,2025_01_TB_ATL,Sterling Shepard,00-0032385,WR,TB,ATL,3,6,32,38.0,0.1875,0.15789473684210525,
