position.x,id,avg_type,pass_yds,pass_yds_sd,pass_tds,pass_tds_sd,pass_int,pass_int_sd,rush_yds,rush_yds_sd,rush_tds,rush_tds_sd,fumbles_lost,fumbles_lost_sd,rec,rec_sd,rec_yds,rec_yds_sd,rec_tds,rec_tds_sd,return_tds,return_tds_sd,dst_int,dst_int_sd,dst_fum_rec,dst_fum_rec_sd,dst_sacks,dst_sacks_sd,fg_0019,fg_0019_sd,fg_2029,fg_2029_sd,fg_3039,fg_3039_sd,fg_4049,fg_4049_sd,fg_50,fg_50_sd,xp,xp_sd,dst_safety,dst_safety_sd,dst_td,dst_td_sd,idp_solo,idp_solo_sd,idp_asst,idp_asst_sd,idp_pd,idp_pd_sd,idp_int,idp_int_sd,idp_fum_force,idp_fum_force_sd,idp_fum_rec,idp_fum_rec_sd,idp_td,idp_td_sd,first_name,last_name,team,position.y,age,exp
WR,16620,robust,0,NA,NA,NA,NA,NA,91.12857142857143,10.98183,1.3,0.2657183269900139,0.375,0.0926625,67.675,8.1543,812.1,157.45211999999998,6.95,1.26021,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xavier,Worthy,KCC,WR,22,-4
WR,16620,weighted,NA,NA,NA,NA,NA,NA,96.69722382880278,21.561776125277937,1.272265571463937,0.4010028703449853,0.3546305668016194,0.33445515134395454,62.52550607287449,16.157388532734856,753.7277327935223,189.19373958043792,6.382186234817814,1.9700345273213606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Xavier,Worthy,KCC,WR,22,-4
WR,16617,average,NA,NA,NA,NA,NA,NA,6.133333333333333,4.865818582334372,0,0,0.625,0.31339158526400435,51.425,6.710918608613024,765.4125,162.12778414835978,5.7125,1.3260440630472494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keon,Coleman,BUF,WR,22,-4
WR,16617,robust,0,NA,NA,NA,NA,NA,6.033333333333333,3.8547599999999997,0,0,0.625,0.0926625,52.65,4.299540000000003,775,121.05428999999997,5.55,1.11195,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keon,Coleman,BUF,WR,22,-4
WR,16617,weighted,NA,NA,NA,NA,NA,NA,6.210796221322537,5.017049778457914,0,0,0.6433451417004049,0.33547394200310643,51.13076923076923,7.289846769493627,754.3461538461538,174.49698285196519,5.653036437246964,1.4510618995626379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Keon,Coleman,BUF,WR,22,-4
WR,16193,average,NA,NA,NA,NA,NA,NA,1,1.6903085094570331,0,0,0.03333333333333333,0.030860669992418384,36.0375,16.456690997020896,485.8875,205.28423109365775,2.9,1.4272851351929847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kayshon,Boutte,NEP,WR,23,-3
WR,16193,robust,0,NA,NA,NA,NA,NA,0.5,0.7413,0,0,0.03333333333333333,0,36.575,12.898619999999998,498,111.93629999999999,3,0.5930399999999998,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kayshon,Boutte,NEP,WR,23,-3
WR,16193,weighted,NA,NA,NA,NA,NA,NA,1.0546558704453441,1.6853450117759388,0,0,0.023650472334682864,0.01635338927330099,35.757894736842104,17.607945427071073,483.7206477732794,220.58271196272224,2.8653846153846154,1.5427435199499162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kayshon,Boutte,NEP,WR,23,-3
WR,13418,average,NA,NA,NA,NA,NA,NA,3.5,2.1213203435596424,0,0,0,0,18,22.627416997969522,282,367.6955262170047,1,1.4142135623730951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kendrick,Bourne,SFO,WR,30,3
WR,13418,robust,NA,NA,NA,NA,NA,NA,3.5,2.2239,0,0,0,0,18,23.7216,282,385.476,1,1.4826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kendrick,Bourne,SFO,WR,30,3
WR,13418,weighted,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,34,NA,542,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kendrick,Bourne,SFO,WR,30,3
WR,15761,average,NA,NA,NA,NA,NA,NA,6,4.6291004988627575,0,0,0.4,0.32071349029490925,70.45,14.189231329225896,788.2625,161.96580712783617,4.3875,0.8659222993845513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khalil,Shakir,BUF,WR,25,-2
WR,15761,robust,0,NA,NA,NA,NA,NA,6,5.1891,0,0,0.4,0.14825999999999995,71.4,11.119499999999999,792.3,127.42947000000007,4.5,0.07412999999999974,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khalil,Shakir,BUF,WR,25,-2
