season,week,player_name,gsis_id,position,team,opponent,draft_year,draft_round,player_height,player_weight,fourty,bench,vertical,broad_jump,cone,shuttle,offense_snaps,offense_snap_share,wow_offense_snap_share_change,defense_snaps,defense_snap_share,wow_defense_snap_share_change,special_teams_snaps,special_teams_snap_share,wow_special_teams_snap_share_change,pass_attempts,pass_complete,pass_touchdowns,passing_yards,interceptions,pass_first_downs,pass_2pt_conversions,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,receptions,receiving_yards,receiving_air_yards,receiving_yac,receiving_touchdowns,receiving_first_downs,receiving_2pt_conversions,avg_air_distance,avg_cushion,avg_separation,percent_share_of_intended_air_yards,targets,target_share,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,rush_attempts,rushing_yards,rush_touchdowns,rush_first_downs,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,fantasy_points,f_position_rank
2020,1,Chandler Jones,00-0029585,DE,ARI,SF,2012,1,77,265,4.77,22.0,35.0,120.0,7.07,4.38,0.0,0.0,,55.0,0.89,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Corey Peters,00-0027686,DE,ARI,SF,2010,3,75,335,4.98,,33.0,98.0,7.56,4.76,0.0,0.0,,44.0,0.71,,11.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Zach Allen,00-0035248,DE,ARI,SF,2019,3,76,285,5.0,24.0,32.0,112.0,7.34,4.36,0.0,0.0,,31.0,0.5,,5.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Jordan Phillips,00-0031557,DT,ARI,SF,2015,2,78,330,5.17,28.0,30.0,105.0,7.88,4.68,0.0,0.0,,31.0,0.5,,5.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Leki Fotu,00-0036371,DT,ARI,SF,2020,4,77,317,5.15,21.0,,,,,0.0,0.0,,4.0,0.06,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Rashard Lawrence,00-0036373,DT,ARI,SF,2020,4,74,308,5.07,22.0,,,8.03,,0.0,0.0,,14.0,0.23,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,J.R. Sweezy,00-0029146,G,ARI,SF,2012,7,77,310,4.97,21.0,36.0,113.0,7.4,4.41,82.0,1.0,,0.0,0.0,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Justin Pugh,00-0030585,G,ARI,SF,2013,1,77,311,5.12,,28.5,103.0,7.45,4.63,82.0,1.0,,0.0,0.0,,5.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Max Garcia,00-0032132,G,ARI,SF,2015,4,76,309,5.24,,,,,,0.0,0.0,,0.0,0.0,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Tanner Vallejo,00-0033580,ILB,ARI,SF,2017,6,73,230,4.67,,33.5,121.0,,4.39,0.0,0.0,,0.0,0.0,,17.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Zane Gonzalez,00-0033862,K,ARI,SF,2017,7,72,200,,,,,,,0.0,0.0,,0.0,0.0,,10.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Dennis Gardeck,00-0034473,LB,ARI,SF,,,72,232,,,,,,,0.0,0.0,,0.0,0.0,,22.0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Ezekiel Turner,00-0034490,LB,ARI,SF,,,74,225,,,,,,,0.0,0.0,,0.0,0.0,,20.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Kylie Fitts,00-0034404,LB,ARI,SF,2018,6,76,260,4.69,31.0,32.5,117.0,6.88,4.19,0.0,0.0,,9.0,0.15,,13.0,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Aaron Brewer,00-0028946,LS,ARI,SF,,,77,232,,,,,,,0.0,0.0,,0.0,0.0,,10.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Jordan Hicks,00-0032129,MLB,ARI,SF,2015,3,73,236,4.68,20.0,38.0,124.0,6.78,4.15,0.0,0.0,,62.0,1.0,,5.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,De'Vondre Campbell,00-0032401,OLB,ARI,SF,2016,4,75,232,4.58,16.0,34.0,116.0,,,0.0,0.0,,62.0,1.0,,5.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Devon Kennard,00-0031241,OLB,ARI,SF,2014,5,75,256,4.7,23.0,30.0,113.0,7.25,4.32,0.0,0.0,,34.0,0.55,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Haason Reddick,00-0033875,OLB,ARI,SF,2017,1,73,240,4.52,24.0,36.5,133.0,7.01,4.37,0.0,0.0,,30.0,0.48,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,D.J. Humphries,00-0032222,OT,ARI,SF,2015,1,77,307,5.12,26.0,31.0,104.0,7.87,4.64,81.0,0.99,,0.0,0.0,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Justin Murray,00-0032528,OT,ARI,SF,,,77,315,,,,,,,1.0,0.01,,0.0,0.0,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Kelvin Beachum,00-0029316,OT,ARI,SF,2012,7,75,308,5.38,19.0,28.5,101.0,7.79,4.8,82.0,1.0,,0.0,0.0,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Andy Lee,00-0022824,P,ARI,SF,2004,6,73,185,5.0,,,,,,0.0,0.0,,0.0,0.0,,10.0,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Chris Streveler,00-0035752,QB,ARI,SF,,,73,216,,,,,,,1.0,0.01,,0.0,0.0,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,1.0,,,,,,,,,0.30000000000000004,33
2020,1,Kyler Murray,00-0035228,QB,ARI,SF,2019,1,70,207,,,,,,,82.0,1.0,,0.0,0.0,,0.0,0.0,,42.0,26.0,1.0,224.0,1.0,12.0,0,2.423025641025641,3.587692307692308,5.542972972972972,-1.955280665280664,7.5,35.054536083080606,-4.484054054054053,65.0,66.65332502685487,-1.6533250268548727,,,,,,,,,,,,,,,,,,13.0,91.0,1.0,4.0,,,,,,,,,26.060000000000002,5
2020,1,Chase Edmonds,00-0034681,RB,ARI,SF,2018,4,69,201,4.55,19.0,34.0,122.0,6.79,4.07,28.0,0.34,,0.0,0.0,,5.0,0.18,,,,,,,,,,,,,,,,,,,3.0,19.0,2.0,14.0,1.0,1.0,0,,,,,5.0,0.13513513513513514,,,,,6.0,26.0,0.0,2.0,,,,,,,,,12.0,20
2020,1,D.J. Foster,00-0032577,RB,ARI,SF,,,72,205,4.57,14.0,35.5,117.0,6.75,4.07,0.0,0.0,,0.0,0.0,,17.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Kenyan Drake,00-0033118,RB,ARI,SF,2016,3,73,216,4.45,10.0,34.5,123.0,7.04,4.21,58.0,0.71,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,5.0,-6.0,11.0,0.0,0.0,0,,,,,2.0,0.05405405405405406,,,,,16.0,60.0,1.0,6.0,4.3261666666666665,12.5,2.8740666666666668,55.52113463207607,-5.52113463207607,3.75,-0.36807564213840466,0.5333333333333333,13.5,17
2020,1,Budda Baker,00-0033890,S,ARI,SF,2017,2,70,195,4.45,15.0,32.5,115.0,6.76,4.08,0.0,0.0,,62.0,1.0,,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Jalen Thompson,00-0035705,SAF,ARI,SF,2019,5,71,190,,,,,,,0.0,0.0,,2.0,0.03,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Dan Arnold,00-0034011,TE,ARI,SF,,,78,220,,,,,,,45.0,0.55,,0.0,0.0,,1.0,0.04,,,,,,,,,,,,,,,,,,,2.0,21.0,6.0,15.0,0.0,1.0,0,,,,,2.0,0.05405405405405406,,,,,,,,,,,,,,,,,3.1,27
2020,1,Darrell Daniels,00-0033258,TE,ARI,SF,,,75,256,4.55,17.0,32.0,116.0,7.09,4.47,14.0,0.17,,0.0,0.0,,17.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,49
2020,1,Maxx Williams,00-0031558,TE,ARI,SF,2015,2,76,252,4.78,17.0,34.5,117.0,7.3,4.37,43.0,0.52,,0.0,0.0,,6.0,0.21,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0,,,,,2.0,0.05405405405405406,,,,,,,,,,,,,,,,,0.0,49
2020,1,Andy Isabella,00-0035527,WR,ARI,SF,2019,2,69,188,4.31,15.0,36.5,121.0,6.95,4.15,14.0,0.17,,0.0,0.0,,2.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91
2020,1,Christian Kirk,00-0034775,WR,ARI,SF,2018,2,71,200,4.47,20.0,35.5,115.0,7.09,4.45,63.0,0.77,,0.0,0.0,,5.0,0.18,,,,,,,,,,,,,,,,,,,1.0,0.0,70.0,3.0,0.0,0.0,0,15.872,5.222,3.554871898957942,38.695206982300455,5.0,0.13513513513513514,20.0,3.6099999999999994,6.606430372356272,-2.996430372356272,,,,,,,,,,,,,0.5,89
2020,1,DeAndre Hopkins,00-0030564,WR,ARI,SF,2013,1,73,210,4.57,15.0,36.0,115.0,,4.5,77.0,0.94,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,14.0,151.0,103.0,67.0,0.0,8.0,0,6.5012500000000015,7.372666666666666,3.9472230834889164,50.7191964503389,16.0,0.43243243243243246,87.5,4.760714285714285,3.8798016028096485,0.8809126829046368,,,,,,,,,,,,,22.1,5
2020,1,Larry Fitzgerald,00-0022921,WR,ARI,SF,2004,1,75,218,4.48,,,,,,65.0,0.79,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,4.0,34.0,15.0,23.0,0.0,2.0,0,2.6979999999999995,5.285,3.4877700888198064,6.577600078014529,5.0,0.13513513513513514,80.0,6.1674999999999995,2.6186427853078698,3.54885721469213,,,,,,,,,,,,,5.4,60
2020,1,Trent Sherfield,00-0034487,WR,ARI,SF,,,73,206,,,,,,,2.0,0.02,,0.0,0.0,,15.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,91
2020,1,Alex Mack,00-0026997,C,ATL,SEA,2009,1,76,311,5.17,,,,,,79.0,0.99,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Matt Hennessy,00-0036295,C,ATL,SEA,2020,3,75,315,5.18,23.0,30.0,110.0,7.45,4.6,18.0,0.23,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,A.J. Terrell,00-0036285,CB,ATL,SEA,2020,1,73,200,4.42,15.0,34.5,129.0,,,0.0,0.0,,62.0,1.0,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Blidi Wreh-Wilson,00-0030541,DB,ATL,SEA,2013,3,73,198,4.53,14.0,36.0,128.0,6.97,4.12,0.0,0.0,,3.0,0.05,,11.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Darqueze Dennard,00-0031380,DB,ATL,SEA,2014,1,71,205,4.52,15.0,,,,,0.0,0.0,,39.0,0.63,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Allen Bailey,00-0028024,DE,ATL,SEA,2011,3,75,288,4.71,27.0,36.5,117.0,7.43,4.56,0.0,0.0,,16.0,0.26,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Dante Fowler Jr.,00-0032052,DE,ATL,SEA,2015,1,75,261,4.6,19.0,32.5,112.0,7.4,4.32,0.0,0.0,,49.0,0.79,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,John Cominsky,00-0035265,DE,ATL,SEA,2019,4,77,285,4.69,22.0,33.5,116.0,7.03,4.38,0.0,0.0,,40.0,0.64,,8.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Takk McKinley,00-0033540,DE,ATL,SEA,2017,1,74,250,4.59,24.0,33.0,122.0,7.48,4.62,0.0,0.0,,43.0,0.69,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Deadrin Senat,00-0034363,DT,ATL,SEA,2018,3,73,305,5.16,35.0,26.0,100.0,7.77,4.79,0.0,0.0,,12.0,0.19,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Grady Jarrett,00-0031583,DT,ATL,SEA,2015,5,73,294,5.06,30.0,31.0,112.0,7.37,4.56,0.0,0.0,,50.0,0.81,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Tyeler Davison,00-0031947,DT,ATL,SEA,2015,5,74,310,5.18,32.0,33.0,105.0,7.53,4.46,0.0,0.0,,41.0,0.66,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Keith Smith,00-0030968,FB,ATL,SEA,,,72,240,4.5,,,,,,13.0,0.16,,0.0,0.0,,19.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6
2020,1,Keith Smith,00-0030968,FB,ATL,SEA,,,72,240,4.65,,,,,,13.0,0.16,,0.0,0.0,,19.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6
2020,1,Ricardo Allen,00-0031181,FS,ATL,SEA,2014,5,69,186,4.61,13.0,35.5,117.0,,4.15,0.0,0.0,,25.0,0.4,,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Chris Lindstrom,00-0035630,G,ATL,SEA,2019,1,76,310,4.91,25.0,30.5,117.0,7.61,4.54,80.0,1.0,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,James Carpenter,00-0027963,G,ATL,SEA,2011,1,77,321,5.22,23.0,,,,,62.0,0.78,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Justin McCray,00-0030792,G,ATL,SEA,,,75,320,,,,,,,1.0,0.01,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Younghoe Koo,00-0033702,K,ATL,SEA,,,70,195,,,,,,,1.0,0.01,,0.0,0.0,,9.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Deion Jones,00-0032388,LB,ATL,SEA,2016,2,73,222,4.59,,33.0,120.0,,,0.0,0.0,,59.0,0.95,,6.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Foye Oluokun,00-0034413,LB,ATL,SEA,2018,6,74,229,,,,,,,0.0,0.0,,46.0,0.74,,7.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Jacob Tuioti-Mariner,00-0034154,LB,ATL,SEA,,,74,260,,,,,,,0.0,0.0,,1.0,0.02,,11.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,LaRoy Reynolds,00-0029955,LB,ATL,SEA,,,73,243,,,,,,,0.0,0.0,,0.0,0.0,,19.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Mykal Walker,00-0036300,LB,ATL,SEA,2020,4,75,230,4.65,20.0,33.0,122.0,7.09,4.25,0.0,0.0,,10.0,0.16,,19.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Steven Means,00-0030387,LB,ATL,SEA,2013,5,75,263,,,,,,,0.0,0.0,,12.0,0.19,,9.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Josh Harris,00-0028845,LS,ATL,SEA,,,73,224,4.82,15.0,,,,,1.0,0.01,,0.0,0.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Jake Matthews,00-0031279,OT,ATL,SEA,2014,1,77,309,5.07,24.0,30.5,105.0,7.34,4.47,80.0,1.0,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Kaleb McGary,00-0035235,OT,ATL,SEA,2019,1,78,330,5.05,23.0,33.5,111.0,7.66,4.58,80.0,1.0,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Matt Gono,00-0034140,OT,ATL,SEA,,,76,305,,,,,,,3.0,0.04,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Sterling Hofrichter,00-0036319,P,ATL,SEA,2020,7,70,196,,,,,,,1.0,0.01,,0.0,0.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2020,1,Matt Ryan,00-0026143,QB,ATL,SEA,2008,1,76,220,4.89,,,,7.4,4.51,79.0,0.99,,0.0,0.0,,0.0,0.0,,57.0,37.0,2.0,434.0,1.0,23.0,0,2.652759259259259,9.145675675675676,9.884150943396225,-0.7384752677205491,18.51851851851852,47.47849302579011,1.110566037735849,68.51851851851852,63.75355946796911,4.7649590505494075,,,,,,,,,,,,,,,,,,1.0,-1.0,0.0,0.0,,,,,,,,,23.259999999999998,7
2020,1,Brian Hill,00-0033567,RB,ATL,SEA,2017,5,73,219,4.54,15.0,34.0,125.0,7.03,4.32,21.0,0.26,,0.0,0.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,2.0,8.0,7.0,1.0,0.0,0.0,0,,,,,2.0,0.03773584905660377,,,,,3.0,12.0,0.0,1.0,,,,,,,,,3.0,53
2020,1,Ito Smith,00-0034378,RB,ATL,SEA,2018,4,69,195,,,,,,,20.0,0.25,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,3.0,2.0,-2.0,4.0,0.0,0.0,0,,,,,3.0,0.05660377358490566,,,,,1.0,4.0,0.0,0.0,,,,,,,,,2.1,58
2020,1,Todd Gurley,00-0032241,RB,ATL,SEA,2015,1,73,224,4.52,17.0,,,,,36.0,0.45,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,5.0,0.0,0.0,0,,,,,5.0,0.09433962264150944,,,,,14.0,56.0,1.0,3.0,3.532857142857143,42.857142857142854,2.719923076923077,51.99911448272376,4.000885517276238,4.0,0.2857775369483027,0.5,12.700000000000001,19
2020,1,Damontae Kazee,00-0033512,S,ATL,SEA,2017,5,71,174,4.54,11.0,34.0,124.0,,,0.0,0.0,,62.0,1.0,,5.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Keanu Neal,00-0032382,S,ATL,SEA,2016,1,72,211,4.62,17.0,38.0,132.0,7.09,4.38,0.0,0.0,,51.0,0.82,,9.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Sharrod Neasman,00-0032592,S,ATL,SEA,,,72,198,,,,,,,0.0,0.0,,0.0,0.0,,25.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,,,,,,,,,0.2,
2020,1,Isaiah Oliver,00-0034357,SAF,ATL,SEA,2018,2,72,202,4.5,,,,,,0.0,0.0,,62.0,1.0,,7.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Jaylinn Hawkins,00-0036302,SAF,ATL,SEA,2020,4,73,208,,,35.5,117.0,,,0.0,0.0,,0.0,0.0,,16.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020,1,Hayden Hurst,00-0034830,TE,ATL,SEA,2018,1,76,245,4.67,,31.5,120.0,7.19,4.37,63.0,0.79,,0.0,0.0,,4.0,0.14,,,,,,,,,,,,,,,,,,,3.0,38.0,58.0,1.0,0.0,1.0,0,10.819999999999999,5.8759999999999994,0.9614295851660366,10.327186652922538,6.0,0.11320754716981132,60.0,1.7800000000000011,2.3711710486703246,-0.5911710486703234,,,,,,,,,,,,,5.300000000000001,22
2020,1,Jaeden Graham,00-0034788,TE,ATL,SEA,,,76,250,,,,,,,8.0,0.1,,0.0,0.0,,11.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,49
