season,week,game_id,player,pfr_player_id,position,team,opponent,receptions,targets,team_pass_attempts,team_dropbacks,target_share,targets_per_dropback,wow_target_share_change
2023,1,2023_01_CAR_ATL,Miles Sanders,00-0035243,RB,CAR,ATL,4,6,38,44.0,0.15789473684210525,0.13636363636363635,
2023,1,2023_01_CAR_ATL,Giovanni Ricci,00-0035956,TE,CAR,ATL,1,1,38,44.0,0.02631578947368421,0.022727272727272728,
2023,1,2023_01_CAR_ATL,Hayden Hurst,00-0034830,TE,CAR,ATL,5,7,38,44.0,0.18421052631578946,0.1590909090909091,
2023,1,2023_01_CAR_ATL,Adam Thielen,00-0030035,WR,CAR,ATL,2,2,38,44.0,0.05263157894736842,0.045454545454545456,
2023,1,2023_01_CAR_ATL,Jonathan Mingo,00-0039062,WR,CAR,ATL,2,5,38,44.0,0.13157894736842105,0.11363636363636363,
2023,1,2023_01_CAR_ATL,Laviska Shenault Jr.,00-0036268,WR,CAR,ATL,2,2,38,44.0,0.05263157894736842,0.045454545454545456,
2023,1,2023_01_CAR_ATL,Terrace Marshall Jr.,00-0036955,WR,CAR,ATL,2,6,38,44.0,0.15789473684210525,0.13636363636363635,
2023,1,2023_01_GB_CHI,Khari Blasingame,00-0035099,FB,CHI,GB,0,1,37,54.0,0.02702702702702703,0.018518518518518517,
2023,1,2023_01_GB_CHI,D'Onta Foreman,00-0033925,RB,CHI,GB,2,3,37,54.0,0.08108108108108109,0.05555555555555555,
2023,1,2023_01_GB_CHI,Khalil Herbert,00-0036906,RB,CHI,GB,3,5,37,54.0,0.13513513513513514,0.09259259259259259,
2023,1,2023_01_GB_CHI,Roschon Johnson,00-0039021,RB,CHI,GB,6,7,37,54.0,0.1891891891891892,0.12962962962962962,
2023,1,2023_01_GB_CHI,Cole Kmet,00-0036290,TE,CHI,GB,5,7,37,54.0,0.1891891891891892,0.12962962962962962,
2023,1,2023_01_GB_CHI,Chase Claypool,00-0036326,WR,CHI,GB,0,2,37,54.0,0.05405405405405406,0.037037037037037035,
2023,1,2023_01_GB_CHI,DJ Moore,00-0034827,WR,CHI,GB,2,2,37,54.0,0.05405405405405406,0.037037037037037035,
2023,1,2023_01_GB_CHI,Darnell Mooney,00-0036309,WR,CHI,GB,4,7,37,54.0,0.1891891891891892,0.12962962962962962,
2023,1,2023_01_GB_CHI,Tyler Scott,00-0038941,WR,CHI,GB,2,2,37,54.0,0.05405405405405406,0.037037037037037035,
2023,1,2023_01_CIN_CLE,Chris Evans,00-0036857,RB,CIN,CLE,1,1,32,36.0,0.03125,0.027777777777777776,
2023,1,2023_01_CIN_CLE,Joe Mixon,00-0033897,RB,CIN,CLE,3,5,32,36.0,0.15625,0.1388888888888889,
2023,1,2023_01_CIN_CLE,Irv Smith,00-0034970,TE,CIN,CLE,3,5,32,36.0,0.15625,0.1388888888888889,
2023,1,2023_01_CIN_CLE,Ja'Marr Chase,00-0036900,WR,CIN,CLE,5,9,32,36.0,0.28125,0.25,
2023,1,2023_01_CIN_CLE,Tee Higgins,00-0036410,WR,CIN,CLE,0,8,32,36.0,0.25,0.2222222222222222,
2023,1,2023_01_CIN_CLE,Tyler Boyd,00-0033009,WR,CIN,CLE,2,3,32,36.0,0.09375,0.08333333333333333,
2023,1,2023_01_CIN_CLE,Nick Chubb,00-0034791,RB,CLE,CIN,4,4,29,38.0,0.13793103448275862,0.10526315789473684,
2023,1,2023_01_CIN_CLE,David Njoku,00-0033885,TE,CLE,CIN,2,3,29,38.0,0.10344827586206896,0.07894736842105263,
2023,1,2023_01_CIN_CLE,Harrison Bryant,00-0036232,TE,CLE,CIN,2,2,29,38.0,0.06896551724137931,0.05263157894736842,
2023,1,2023_01_CIN_CLE,Jordan Akins,00-0034364,TE,CLE,CIN,1,1,29,38.0,0.034482758620689655,0.02631578947368421,
2023,1,2023_01_CIN_CLE,Amari Cooper,00-0031544,WR,CLE,CIN,3,7,29,38.0,0.2413793103448276,0.18421052631578946,
2023,1,2023_01_CIN_CLE,David Bell,00-0037257,WR,CLE,CIN,0,1,29,38.0,0.034482758620689655,0.02631578947368421,
2023,1,2023_01_CIN_CLE,Donovan Peoples-Jones,00-0036233,WR,CLE,CIN,1,2,29,38.0,0.06896551724137931,0.05263157894736842,
2023,1,2023_01_CIN_CLE,Elijah Moore,00-0036980,WR,CLE,CIN,3,7,29,38.0,0.2413793103448276,0.18421052631578946,
2023,1,2023_01_CIN_CLE,Marquise Goodwin,00-0030068,WR,CLE,CIN,0,2,29,38.0,0.06896551724137931,0.05263157894736842,
2023,1,2023_01_DAL_NYG,Tony Pollard,00-0035261,RB,DAL,NYG,2,3,25,25.0,0.12,0.12,
2023,1,2023_01_DAL_NYG,Jake Ferguson,00-0038041,TE,DAL,NYG,2,7,25,25.0,0.28,0.28,
2023,1,2023_01_DAL_NYG,Peyton Hendershot,00-0037569,TE,DAL,NYG,0,1,25,25.0,0.04,0.04,
2023,1,2023_01_DAL_NYG,Brandin Cooks,00-0031236,WR,DAL,NYG,2,4,25,25.0,0.16,0.16,
2023,1,2023_01_DAL_NYG,CeeDee Lamb,00-0036358,WR,DAL,NYG,4,4,25,25.0,0.16,0.16,
2023,1,2023_01_DAL_NYG,Jalen Tolbert,00-0037666,WR,DAL,NYG,0,1,25,25.0,0.04,0.04,
2023,1,2023_01_DAL_NYG,KaVontae Turpin,00-0037801,WR,DAL,NYG,2,3,25,25.0,0.12,0.12,
2023,1,2023_01_DAL_NYG,Michael Gallup,00-0034764,WR,DAL,NYG,1,2,25,25.0,0.08,0.08,
2023,1,2023_01_LV_DEN,Michael Burton,00-0031595,FB,DEN,LV,1,1,34,40.0,0.029411764705882353,0.025,
2023,1,2023_01_LV_DEN,Jaleel McLaughlin,00-0038794,RB,DEN,LV,1,1,34,40.0,0.029411764705882353,0.025,
2023,1,2023_01_LV_DEN,Javonte Williams,00-0036997,RB,DEN,LV,4,6,34,40.0,0.17647058823529413,0.15,
2023,1,2023_01_LV_DEN,Samaje Perine,00-0033526,RB,DEN,LV,4,4,34,40.0,0.11764705882352941,0.1,
2023,1,2023_01_LV_DEN,Adam Trautman,00-0036422,TE,DEN,LV,5,5,34,40.0,0.14705882352941177,0.125,
2023,1,2023_01_LV_DEN,Greg Dulcich,00-0037252,TE,DEN,LV,2,2,34,40.0,0.058823529411764705,0.05,
2023,1,2023_01_LV_DEN,Brandon Johnson,00-0037382,WR,DEN,LV,2,3,34,40.0,0.08823529411764706,0.075,
2023,1,2023_01_LV_DEN,Courtland Sutton,00-0034348,WR,DEN,LV,4,5,34,40.0,0.14705882352941177,0.125,
2023,1,2023_01_LV_DEN,Lil'Jordan Humphrey,00-0035406,WR,DEN,LV,2,2,34,40.0,0.058823529411764705,0.05,
2023,1,2023_01_LV_DEN,Marvin Mims Jr.,00-0038976,WR,DEN,LV,2,2,34,40.0,0.058823529411764705,0.05,
2023,1,2023_01_LV_DEN,Phillip Dorsett,00-0032208,WR,DEN,LV,0,1,34,40.0,0.029411764705882353,0.025,
2023,1,2023_01_DET_KC,Jahmyr Gibbs,00-0039139,RB,DET,KC,2,2,35,37.0,0.05714285714285714,0.05405405405405406,
2023,1,2023_01_DET_KC,Brock Wright,00-0036754,TE,DET,KC,2,2,35,37.0,0.05714285714285714,0.05405405405405406,
2023,1,2023_01_DET_KC,Sam LaPorta,00-0039065,TE,DET,KC,5,5,35,37.0,0.14285714285714285,0.13513513513513514,
2023,1,2023_01_DET_KC,Amon-Ra St. Brown,00-0036963,WR,DET,KC,6,9,35,37.0,0.2571428571428571,0.24324324324324326,
2023,1,2023_01_DET_KC,Josh Reynolds,00-0033943,WR,DET,KC,4,7,35,37.0,0.2,0.1891891891891892,
2023,1,2023_01_DET_KC,Kalif Raymond,00-0032464,WR,DET,KC,1,1,35,37.0,0.02857142857142857,0.02702702702702703,
2023,1,2023_01_DET_KC,Marvin Jones,00-0029293,WR,DET,KC,2,6,35,37.0,0.17142857142857143,0.16216216216216217,
2023,1,2023_01_GB_CHI,AJ Dillon,00-0036265,RB,GB,CHI,2,3,27,31.0,0.1111111111111111,0.0967741935483871,
2023,1,2023_01_GB_CHI,Aaron Jones,00-0033293,RB,GB,CHI,2,4,27,31.0,0.14814814814814814,0.12903225806451613,
2023,1,2023_01_GB_CHI,Luke Musgrave,00-0039144,TE,GB,CHI,3,4,27,31.0,0.14814814814814814,0.12903225806451613,
2023,1,2023_01_GB_CHI,Dontayvion Wicks,00-0038393,WR,GB,CHI,0,2,27,31.0,0.07407407407407407,0.06451612903225806,
2023,1,2023_01_GB_CHI,Jayden Reed,00-0039146,WR,GB,CHI,2,5,27,31.0,0.18518518518518517,0.16129032258064516,
2023,1,2023_01_GB_CHI,Malik Heath,00-0038465,WR,GB,CHI,0,1,27,31.0,0.037037037037037035,0.03225806451612903,
2023,1,2023_01_GB_CHI,Romeo Doubs,00-0037816,WR,GB,CHI,4,5,27,31.0,0.18518518518518517,0.16129032258064516,
2023,1,2023_01_GB_CHI,Samori Toure,00-0037098,WR,GB,CHI,2,3,27,31.0,0.1111111111111111,0.0967741935483871,
2023,1,2023_01_HOU_BAL,C.J. Stroud,00-0039163,QB,HOU,BAL,1,1,44,58.0,0.022727272727272728,0.017241379310344827,
2023,1,2023_01_HOU_BAL,Dameon Pierce,00-0037258,RB,HOU,BAL,2,3,44,58.0,0.06818181818181818,0.05172413793103448,
2023,1,2023_01_HOU_BAL,Mike Boone,00-0034208,RB,HOU,BAL,3,4,44,58.0,0.09090909090909091,0.06896551724137931,
2023,1,2023_01_HOU_BAL,Dalton Schultz,00-0034383,TE,HOU,BAL,2,4,44,58.0,0.09090909090909091,0.06896551724137931,
2023,1,2023_01_HOU_BAL,Teagan Quitoriano,00-0037277,TE,HOU,BAL,1,1,44,58.0,0.022727272727272728,0.017241379310344827,
2023,1,2023_01_HOU_BAL,Nico Collins,00-0036554,WR,HOU,BAL,6,11,44,58.0,0.25,0.1896551724137931,
2023,1,2023_01_HOU_BAL,Noah Brown,00-0033591,WR,HOU,BAL,3,4,44,58.0,0.09090909090909091,0.06896551724137931,
2023,1,2023_01_HOU_BAL,Robert Woods,00-0030431,WR,HOU,BAL,6,10,44,58.0,0.22727272727272727,0.1724137931034483,
2023,1,2023_01_HOU_BAL,Tank Dell,00-0038977,WR,HOU,BAL,3,4,44,58.0,0.09090909090909091,0.06896551724137931,
2023,1,2023_01_HOU_BAL,Xavier Hutchinson,00-0038618,WR,HOU,BAL,1,1,44,58.0,0.022727272727272728,0.017241379310344827,
2023,1,2023_01_JAX_IND,Deon Jackson,00-0036493,RB,IND,JAX,5,6,39,51.0,0.15384615384615385,0.11764705882352941,
2023,1,2023_01_JAX_IND,Evan Hull,00-0038397,RB,IND,JAX,1,1,39,51.0,0.02564102564102564,0.0196078431372549,
2023,1,2023_01_JAX_IND,Jake Funk,00-0036860,RB,IND,JAX,1,1,39,51.0,0.02564102564102564,0.0196078431372549,
2023,1,2023_01_JAX_IND,Andrew Ogletree,00-0037292,TE,IND,JAX,1,2,39,51.0,0.05128205128205128,0.0392156862745098,
2023,1,2023_01_JAX_IND,Kylen Granson,00-0036876,TE,IND,JAX,4,6,39,51.0,0.15384615384615385,0.11764705882352941,
2023,1,2023_01_JAX_IND,Mo Alie-Cox,00-0033217,TE,IND,JAX,0,2,39,51.0,0.05128205128205128,0.0392156862745098,
2023,1,2023_01_JAX_IND,Alec Pierce,00-0037664,WR,IND,JAX,1,3,39,51.0,0.07692307692307693,0.058823529411764705,
2023,1,2023_01_JAX_IND,Josh Downs,00-0038997,WR,IND,JAX,3,7,39,51.0,0.1794871794871795,0.13725490196078433,
2023,1,2023_01_JAX_IND,Michael Pittman,00-0036252,WR,IND,JAX,8,11,39,51.0,0.28205128205128205,0.21568627450980393,
2023,1,2023_01_JAX_IND,Tank Bigsby,00-0038555,RB,JAX,IND,0,1,32,37.0,0.03125,0.02702702702702703,
2023,1,2023_01_JAX_IND,Travis Etienne,00-0036973,RB,JAX,IND,5,5,32,37.0,0.15625,0.13513513513513514,
2023,1,2023_01_JAX_IND,Evan Engram,00-0033881,TE,JAX,IND,5,5,32,37.0,0.15625,0.13513513513513514,
2023,1,2023_01_JAX_IND,Calvin Ridley,00-0034837,WR,JAX,IND,8,11,32,37.0,0.34375,0.2972972972972973,
2023,1,2023_01_JAX_IND,Christian Kirk,00-0034775,WR,JAX,IND,1,3,32,37.0,0.09375,0.08108108108108109,
2023,1,2023_01_JAX_IND,Zay Jones,00-0033891,WR,JAX,IND,5,7,32,37.0,0.21875,0.1891891891891892,
2023,1,2023_01_DET_KC,Clyde Edwards-Helaire,00-0036360,RB,KC,DET,1,1,39,45.0,0.02564102564102564,0.022222222222222223,
2023,1,2023_01_DET_KC,Isiah Pacheco,00-0037197,RB,KC,DET,4,4,39,45.0,0.10256410256410256,0.08888888888888889,
2023,1,2023_01_DET_KC,Jerick McKinnon,00-0031376,RB,KC,DET,1,2,39,45.0,0.05128205128205128,0.044444444444444446,
2023,1,2023_01_DET_KC,Blake Bell,00-0032062,TE,KC,DET,2,3,39,45.0,0.07692307692307693,0.06666666666666667,
2023,1,2023_01_DET_KC,Noah Gray,00-0036637,TE,KC,DET,3,5,39,45.0,0.1282051282051282,0.1111111111111111,
2023,1,2023_01_DET_KC,Justin Watson,00-0034386,WR,KC,DET,2,4,39,45.0,0.10256410256410256,0.08888888888888889,
2023,1,2023_01_DET_KC,Justyn Ross,00-0037216,WR,KC,DET,1,1,39,45.0,0.02564102564102564,0.022222222222222223,
2023,1,2023_01_DET_KC,Kadarius Toney,00-0036913,WR,KC,DET,1,5,39,45.0,0.1282051282051282,0.1111111111111111,
2023,1,2023_01_DET_KC,Marquez Valdes-Scantling,00-0034272,WR,KC,DET,2,2,39,45.0,0.05128205128205128,0.044444444444444446,
2023,1,2023_01_DET_KC,Rashee Rice,00-0039067,WR,KC,DET,3,5,39,45.0,0.1282051282051282,0.1111111111111111,
2023,1,2023_01_DET_KC,Richie James,00-0034286,WR,KC,DET,1,2,39,45.0,0.05128205128205128,0.044444444444444446,
2023,1,2023_01_DET_KC,Skyy Moore,00-0038090,WR,KC,DET,0,3,39,45.0,0.07692307692307693,0.06666666666666667,
2023,1,2023_01_LA_SEA,Kyren Williams,00-0037840,RB,LA,SEA,0,2,38,39.0,0.05263157894736842,0.05128205128205128,
2023,1,2023_01_LA_SEA,Brycen Hopkins,00-0036424,TE,LA,SEA,1,2,38,39.0,0.05263157894736842,0.05128205128205128,
2023,1,2023_01_LA_SEA,Tyler Higbee,00-0033110,TE,LA,SEA,3,3,38,39.0,0.07894736842105263,0.07692307692307693,
2023,1,2023_01_LA_SEA,Ben Skowronek,00-0036862,WR,LA,SEA,0,2,38,39.0,0.05263157894736842,0.05128205128205128,
2023,1,2023_01_LA_SEA,Puka Nacua,00-0039075,WR,LA,SEA,10,15,38,39.0,0.39473684210526316,0.38461538461538464,
2023,1,2023_01_LA_SEA,Tutu Atwell,00-0036849,WR,LA,SEA,6,8,38,39.0,0.21052631578947367,0.20512820512820512,
2023,1,2023_01_LA_SEA,Van Jefferson,00-0036415,WR,LA,SEA,4,5,38,39.0,0.13157894736842105,0.1282051282051282,
2023,1,2023_01_MIA_LAC,Austin Ekeler,00-0033699,RB,LAC,MIA,4,5,33,43.0,0.15151515151515152,0.11627906976744186,
2023,1,2023_01_MIA_LAC,Joshua Kelley,00-0036370,RB,LAC,MIA,0,1,33,43.0,0.030303030303030304,0.023255813953488372,
2023,1,2023_01_MIA_LAC,Donald Parham,00-0035329,TE,LAC,MIA,3,3,33,43.0,0.09090909090909091,0.06976744186046512,
2023,1,2023_01_MIA_LAC,Gerald Everett,00-0033895,TE,LAC,MIA,2,3,33,43.0,0.09090909090909091,0.06976744186046512,
2023,1,2023_01_MIA_LAC,Derius Davis,00-0038573,WR,LAC,MIA,1,1,33,43.0,0.030303030303030304,0.023255813953488372,
2023,1,2023_01_MIA_LAC,Josh Palmer,00-0036988,WR,LAC,MIA,1,1,33,43.0,0.030303030303030304,0.023255813953488372,
2023,1,2023_01_MIA_LAC,Keenan Allen,00-0030279,WR,LAC,MIA,6,9,33,43.0,0.2727272727272727,0.20930232558139536,
2023,1,2023_01_MIA_LAC,Mike Williams,00-0033536,WR,LAC,MIA,4,5,33,43.0,0.15151515151515152,0.11627906976744186,
2023,1,2023_01_MIA_LAC,Quentin Johnston,00-0038544,WR,LAC,MIA,2,3,33,43.0,0.09090909090909091,0.06976744186046512,
2023,1,2023_01_LV_DEN,Ameer Abdullah,00-0032104,RB,LV,DEN,0,1,26,29.0,0.038461538461538464,0.034482758620689655,
2023,1,2023_01_LV_DEN,Josh Jacobs,00-0035700,RB,LV,DEN,2,3,26,29.0,0.11538461538461539,0.10344827586206896,
2023,1,2023_01_LV_DEN,Zamir White,00-0038040,RB,LV,DEN,1,1,26,29.0,0.038461538461538464,0.034482758620689655,
2023,1,2023_01_LV_DEN,Austin Hooper,00-0032392,TE,LV,DEN,1,1,26,29.0,0.038461538461538464,0.034482758620689655,
2023,1,2023_01_LV_DEN,Davante Adams,00-0031381,WR,LV,DEN,6,9,26,29.0,0.34615384615384615,0.3103448275862069,
2023,1,2023_01_LV_DEN,DeAndre Carter,00-0031763,WR,LV,DEN,1,1,26,29.0,0.038461538461538464,0.034482758620689655,
2023,1,2023_01_LV_DEN,Jakobi Meyers,00-0034960,WR,LV,DEN,9,10,26,29.0,0.38461538461538464,0.3448275862068966,
2023,1,2023_01_MIA_LAC,Alec Ingold,00-0035125,FB,MIA,LAC,2,2,45,46.0,0.044444444444444446,0.043478260869565216,
2023,1,2023_01_MIA_LAC,Raheem Mostert,00-0031687,RB,MIA,LAC,2,2,45,46.0,0.044444444444444446,0.043478260869565216,
2023,1,2023_01_MIA_LAC,Salvon Ahmed,00-0036020,RB,MIA,LAC,0,3,45,46.0,0.06666666666666667,0.06521739130434782,
2023,1,2023_01_MIA_LAC,Durham Smythe,00-0034798,TE,MIA,LAC,3,7,45,46.0,0.15555555555555556,0.15217391304347827,
2023,1,2023_01_MIA_LAC,Braxton Berrios,00-0034419,WR,MIA,LAC,3,5,45,46.0,0.1111111111111111,0.10869565217391304,
2023,1,2023_01_MIA_LAC,Jaylen Waddle,00-0036613,WR,MIA,LAC,4,5,45,46.0,0.1111111111111111,0.10869565217391304,
2023,1,2023_01_MIA_LAC,River Cracraft,00-0034054,WR,MIA,LAC,3,5,45,46.0,0.1111111111111111,0.10869565217391304,
2023,1,2023_01_MIA_LAC,Tyreek Hill,00-0033040,WR,MIA,LAC,11,15,45,46.0,0.3333333333333333,0.32608695652173914,
2023,1,2023_01_TB_MIN,C.J. Ham,00-0032918,FB,MIN,TB,2,3,44,49.0,0.06818181818181818,0.061224489795918366,
2023,1,2023_01_TB_MIN,Alexander Mattison,00-0034972,RB,MIN,TB,3,4,44,49.0,0.09090909090909091,0.08163265306122448,
2023,1,2023_01_TB_MIN,Ty Chandler,00-0037276,RB,MIN,TB,1,1,44,49.0,0.022727272727272728,0.02040816326530612,
2023,1,2023_01_TB_MIN,Josh Oliver,00-0035249,TE,MIN,TB,3,3,44,49.0,0.06818181818181818,0.061224489795918366,
2023,1,2023_01_TB_MIN,T.J. Hockenson,00-0035229,TE,MIN,TB,8,9,44,49.0,0.20454545454545456,0.1836734693877551,
2023,1,2023_01_TB_MIN,Jordan Addison,00-0038994,WR,MIN,TB,4,6,44,49.0,0.13636363636363635,0.12244897959183673,
2023,1,2023_01_TB_MIN,Justin Jefferson,00-0036322,WR,MIN,TB,9,12,44,49.0,0.2727272727272727,0.24489795918367346,
2023,1,2023_01_TB_MIN,K.J. Osborn,00-0036345,WR,MIN,TB,3,6,44,49.0,0.13636363636363635,0.12244897959183673,
2023,1,2023_01_PHI_NE,Ezekiel Elliott,00-0033045,RB,NE,PHI,5,7,54,61.0,0.12962962962962962,0.11475409836065574,
2023,1,2023_01_PHI_NE,Rhamondre Stevenson,00-0036875,RB,NE,PHI,6,6,54,61.0,0.1111111111111111,0.09836065573770492,
2023,1,2023_01_PHI_NE,Hunter Henry,00-0033090,TE,NE,PHI,5,6,54,61.0,0.1111111111111111,0.09836065573770492,
2023,1,2023_01_PHI_NE,Mike Gesicki,00-0034829,TE,NE,PHI,3,3,54,61.0,0.05555555555555555,0.04918032786885246,
2023,1,2023_01_PHI_NE,DeMario Douglas,00-0038621,WR,NE,PHI,4,7,54,61.0,0.12962962962962962,0.11475409836065574,
2023,1,2023_01_PHI_NE,JuJu Smith-Schuster,00-0033857,WR,NE,PHI,4,7,54,61.0,0.12962962962962962,0.11475409836065574,
2023,1,2023_01_PHI_NE,Kayshon Boutte,00-0038608,WR,NE,PHI,0,4,54,61.0,0.07407407407407407,0.06557377049180328,
2023,1,2023_01_PHI_NE,Kendrick Bourne,00-0033307,WR,NE,PHI,6,11,54,61.0,0.2037037037037037,0.18032786885245902,
2023,1,2023_01_PHI_NE,Ty Montgomery,00-0032200,WR,NE,PHI,2,3,54,61.0,0.05555555555555555,0.04918032786885246,
2023,1,2023_01_TEN_NO,Jamaal Williams,00-0033948,RB,NO,TEN,2,2,33,42.0,0.06060606060606061,0.047619047619047616,
2023,1,2023_01_TEN_NO,Juwan Johnson,00-0036040,TE,NO,TEN,3,5,33,42.0,0.15151515151515152,0.11904761904761904,
2023,1,2023_01_TEN_NO,Taysom Hill,00-0033357,TE,NO,TEN,0,1,33,42.0,0.030303030303030304,0.023809523809523808,
2023,1,2023_01_TEN_NO,Chris Olave,00-0037239,WR,NO,TEN,8,10,33,42.0,0.30303030303030304,0.23809523809523808,
2023,1,2023_01_TEN_NO,Keith Kirkwood,00-0034317,WR,NO,TEN,0,1,33,42.0,0.030303030303030304,0.023809523809523808,
2023,1,2023_01_TEN_NO,Michael Thomas,00-0032765,WR,NO,TEN,5,8,33,42.0,0.24242424242424243,0.19047619047619047,
2023,1,2023_01_TEN_NO,Rashid Shaheed,00-0037545,WR,NO,TEN,5,6,33,42.0,0.18181818181818182,0.14285714285714285,
2023,1,2023_01_DAL_NYG,Gary Brightwell,00-0036569,RB,NYG,DAL,2,2,30,53.0,0.06666666666666667,0.03773584905660377,
2023,1,2023_01_DAL_NYG,Matt Breida,00-0033308,RB,NYG,DAL,1,1,30,53.0,0.03333333333333333,0.018867924528301886,
2023,1,2023_01_DAL_NYG,Saquon Barkley,00-0034844,RB,NYG,DAL,3,4,30,53.0,0.13333333333333333,0.07547169811320754,
2023,1,2023_01_DAL_NYG,Daniel Bellinger,00-0038115,TE,NYG,DAL,1,1,30,53.0,0.03333333333333333,0.018867924528301886,
2023,1,2023_01_DAL_NYG,Darren Waller,00-0031610,TE,NYG,DAL,3,5,30,53.0,0.16666666666666666,0.09433962264150944,
2023,1,2023_01_DAL_NYG,Lawrence Cager,00-0036145,TE,NYG,DAL,2,2,30,53.0,0.06666666666666667,0.03773584905660377,
2023,1,2023_01_DAL_NYG,Darius Slayton,00-0035535,WR,NYG,DAL,3,5,30,53.0,0.16666666666666666,0.09433962264150944,
2023,1,2023_01_DAL_NYG,Isaiah Hodgins,00-0036165,WR,NYG,DAL,1,3,30,53.0,0.1,0.05660377358490566,
2023,1,2023_01_DAL_NYG,Jalin Hyatt,00-0038938,WR,NYG,DAL,0,1,30,53.0,0.03333333333333333,0.018867924528301886,
2023,1,2023_01_DAL_NYG,Parris Campbell,00-0035639,WR,NYG,DAL,1,4,30,53.0,0.13333333333333333,0.07547169811320754,
2023,1,2023_01_DAL_NYG,Sterling Shepard,00-0032385,WR,NYG,DAL,0,1,30,53.0,0.03333333333333333,0.018867924528301886,
