season,week,player_name,gsis_id,position,team,opponent,draft_year,draft_round,player_height,player_weight,fourty,bench,vertical,broad_jump,cone,shuttle,offense_snaps,offense_snap_share,wow_offense_snap_share_change,defense_snaps,defense_snap_share,wow_defense_snap_share_change,special_teams_snaps,special_teams_snap_share,wow_special_teams_snap_share_change,pass_attempts,pass_complete,pass_touchdowns,passing_yards,interceptions,pass_first_downs,pass_2pt_conversions,avg_time_to_throw,avg_completed_air_yards,avg_intended_air_yards,avg_air_yards_differential,aggressiveness,max_completed_air_distance,avg_air_yards_to_sticks,completion_percentage,expected_completion_percentage,completion_percentage_above_expectation,receptions,receiving_yards,receiving_air_yards,receiving_yac,receiving_touchdowns,receiving_first_downs,receiving_2pt_conversions,avg_air_distance,avg_cushion,avg_separation,percent_share_of_intended_air_yards,targets,target_share,catch_percentage,avg_yac,avg_expected_yac,avg_yac_above_expectation,rush_attempts,rushing_yards,rush_touchdowns,rush_first_downs,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,fantasy_points,f_position_rank
2013,4,Mason Foster,00-0028022,ILB,TB,ARI,2011,3,73,250,4.75,22.0,31.0,110.0,7.14,4.45,0.0,0.0,0.0,58.0,0.94,0.21999999999999997,3.0,0.11,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Rian Lindell,00-0019310,K,TB,ARI,,,75,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Dekoda Watson,00-0027812,LB,TB,ARI,2010,7,74,245,4.55,24.0,40.0,134.0,7.06,4.11,0.0,0.0,0.0,19.0,0.31,0.010000000000000009,23.0,0.82,-0.030000000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Steven Means,00-0030387,LB,TB,ARI,2013,5,75,263,,,,,,,0.0,0.0,0.0,4.0,0.06,0.06,1.0,0.04,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Andrew Economos,00-0022975,LS,TB,ARI,,,73,250,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.39,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Adam Hayward,00-0025569,OLB,TB,ARI,2007,6,73,240,,,,,,,0.0,0.0,0.0,0.0,0.0,-0.04,21.0,0.75,0.15000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Jonathan Casillas,00-0026832,OLB,TB,ARI,,,73,226,4.5,24.0,,,,,0.0,0.0,0.0,9.0,0.15,0.15,23.0,0.82,0.21999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Lavonte David,00-0029562,OLB,TB,ARI,2012,2,73,233,4.57,19.0,36.5,119.0,7.28,4.22,0.0,0.0,0.0,62.0,1.0,0.040000000000000036,15.0,0.54,0.040000000000000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Demar Dotson,00-0026814,OT,TB,ARI,,,81,315,,,,,,,76.0,1.0,0.0,0.0,0.0,0.0,3.0,0.11,0.009999999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Donald Penn,00-0023894,OT,TB,ARI,,,76,315,5.05,21.0,,,,,76.0,1.0,0.0,0.0,0.0,0.0,2.0,0.07,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Michael Koenen,00-0023234,P,TB,ARI,,,71,198,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.5,0.15000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Mike Glennon,00-0030520,QB,TB,ARI,2013,3,79,225,4.94,,26.5,102.0,7.49,4.52,76.0,1.0,,0.0,0.0,,0.0,0.0,,45.0,24.0,1.0,173.0,2.0,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-1.0,0.0,0.0,,,,,,,,,6.82,26
2013,4,Brian Leonard,00-0025439,RB,TB,ARI,2007,2,73,225,4.52,28.0,34.5,122.0,6.88,4.22,7.0,0.09,-0.05000000000000002,0.0,0.0,0.0,21.0,0.75,0.15000000000000002,,,,,,,,,,,,,,,,,,2.0,11.0,6.0,5.0,0.0,2.0,0,,,,,2.0,0.047619047619047616,,,,,,,,,,,,,,,,,2.1,47
2013,4,Doug Martin,00-0029613,RB,TB,ARI,2012,1,69,223,4.46,28.0,36.0,120.0,6.79,4.16,67.0,0.88,0.040000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,16.0,-13.0,24.0,0.0,0.0,0,,,,,4.0,0.09523809523809523,,,,,27.0,45.0,0.0,2.0,,,,,,,,,7.6,26
2013,4,Jeff Demps,00-0029722,RB,TB,ARI,,,67,191,,,,,,,3.0,0.04,,0.0,0.0,,5.0,0.18,,,,,,,,,,,,,,,,,,,1.0,8.0,-1.0,9.0,0.0,0.0,0,,,,,1.0,0.023809523809523808,,,,,1.0,14.0,0.0,1.0,,,,,,,,,2.7,44
2013,4,Mike James,00-0030391,RB,TB,ARI,2013,6,70,223,4.53,28.0,35.0,115.0,,4.62,2.0,0.03,0.019999999999999997,0.0,0.0,0.0,4.0,0.14,0.14,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,0,,,,,1.0,0.023809523809523808,,,,,,,,,,,,,,,,,0.7,57
2013,4,Nate Byham,00-0027780,TE,TB,ARI,2010,6,76,264,4.97,,29.0,109.0,,,35.0,0.46,-0.10999999999999993,0.0,0.0,0.0,3.0,0.11,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43
2013,4,Timothy Wright,00-0029910,TE,TB,ARI,,,76,220,,,,,,,39.0,0.51,-0.040000000000000036,0.0,0.0,0.0,2.0,0.07,-0.27999999999999997,,,,,,,,,,,,,,,,,,5.0,41.0,44.0,8.0,0.0,3.0,0,,,,,6.0,0.14285714285714285,,,,,,,,,,,,,,,,,6.6000000000000005,19
2013,4,Eric Page,00-0029098,WR,TB,ARI,,,70,180,4.5,15.0,30.0,112.0,6.95,3.98,1.0,0.01,-0.37,0.0,0.0,0.0,7.0,0.25,-0.15000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72
2013,4,Kevin Ogletree,00-0026780,WR,TB,ARI,,,73,195,4.36,,36.0,122.0,6.67,4.08,44.0,0.58,-0.19000000000000006,0.0,0.0,0.0,2.0,0.07,-0.03,,,,,,,,,,,,,,,,,,5.0,30.0,57.0,10.0,0.0,2.0,0,,,,,9.0,0.21428571428571427,,,,,,,,,,,,,,,,,5.5,44
2013,4,Mike Williams,00-0027702,WR,TB,ARI,2010,4,74,212,4.53,8.0,33.5,116.0,6.9,4.31,71.0,0.93,0.19000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,38.0,52.0,3.0,1.0,3.0,0,,,,,6.0,0.14285714285714285,,,,,,,,,,,,,,,,,11.8,20
2013,4,Russell Shepard,00-0030147,WR,TB,ARI,,,72,195,,,,,,,2.0,0.03,0.03,0.0,0.0,0.0,20.0,0.71,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72
2013,4,Vincent Jackson,00-0023496,WR,TB,ARI,2005,2,77,230,4.46,,39.0,,,,73.0,0.96,0.37,0.0,0.0,-0.01,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,27.0,157.0,3.0,0.0,2.0,0,,,,,11.0,0.2619047619047619,,,,,,,,,,,,,,,,,3.7,52
2013,4,Chris Spencer,00-0023461,C,TEN,NYJ,2005,1,75,308,5.21,26.0,32.0,105.0,8.06,4.59,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.19,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Robert Turner,00-0025761,C,TEN,NYJ,,,76,308,,,,,,,67.0,1.0,0.0,0.0,0.0,0.0,6.0,0.19,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Coty Sensabaugh,00-0029529,CB,TEN,NYJ,2012,4,71,187,4.33,15.0,37.0,122.0,6.6,4.06,0.0,0.0,0.0,45.0,0.69,0.07999999999999996,12.0,0.38,0.09000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Alterraun Verner,00-0027705,DB,TEN,NYJ,2010,4,70,187,4.52,11.0,32.0,116.0,6.7,4.12,0.0,0.0,0.0,58.0,0.89,-0.07999999999999996,8.0,0.25,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Blidi Wreh-Wilson,00-0030541,DB,TEN,NYJ,2013,3,73,198,4.53,14.0,36.0,128.0,6.97,4.12,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.56,-0.04999999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Tommie Campbell,00-0028189,DB,TEN,NYJ,2011,7,75,198,,,,,,,0.0,0.0,0.0,6.0,0.09,0.09,23.0,0.72,0.10999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Jurrell Casey,00-0028015,DE,TEN,NYJ,2011,3,73,305,5.04,26.0,27.5,101.0,7.51,4.78,0.0,0.0,0.0,47.0,0.72,-0.25,2.0,0.06,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Karl Klug,00-0028080,DE,TEN,NYJ,2011,5,75,278,4.85,22.0,,,,,0.0,0.0,0.0,22.0,0.34,0.17,3.0,0.09,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Keyunta Dawson,00-0025629,DE,TEN,NYJ,2007,7,75,258,,,,,,,0.0,0.0,0.0,12.0,0.18,0.03,12.0,0.38,-0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Mike Martin,00-0029544,DE,TEN,NYJ,2012,3,73,298,4.8,36.0,33.5,113.0,7.19,4.25,0.0,0.0,0.0,28.0,0.43,0.21,4.0,0.12,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Ropati Pitoitua,00-0026016,DE,TEN,NYJ,,,80,298,,,,,,,0.0,0.0,0.0,22.0,0.34,-0.34,3.0,0.09,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Antonio Johnson,00-0025539,DT,TEN,NYJ,,,75,328,5.15,28.0,29.0,108.0,7.47,4.49,0.0,0.0,0.0,22.0,0.34,-0.26999999999999996,3.0,0.09,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Michael Griffin,00-0025406,FS,TEN,NYJ,2007,1,72,215,4.45,16.0,36.0,120.0,6.6,4.1,0.0,0.0,0.0,65.0,1.0,0.050000000000000044,5.0,0.16,-0.19999999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Andy Levitre,00-0027027,G,TEN,NYJ,2009,2,74,303,5.33,23.0,30.5,103.0,,4.52,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Chance Warmack,00-0030593,G,TEN,NYJ,2013,1,74,323,5.49,,,110.0,,,67.0,1.0,0.0,0.0,0.0,0.0,6.0,0.19,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Rob Bironas,00-0020962,K,TEN,NYJ,,,72,208,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.41,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Akeem Ayers,00-0027977,LB,TEN,NYJ,2011,2,75,247,4.81,18.0,31.0,116.0,7.49,4.28,0.0,0.0,0.0,44.0,0.68,0.09000000000000008,3.0,0.09,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Moise Fokou,00-0026951,LB,TEN,NYJ,2009,7,73,243,4.65,12.0,31.0,121.0,7.09,4.28,0.0,0.0,0.0,65.0,1.0,0.14,3.0,0.09,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Zaviar Gooden,00-0030502,LB,TEN,NYJ,2013,3,73,231,4.47,27.0,34.0,131.0,6.71,4.18,0.0,0.0,,0.0,0.0,,23.0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Beau Brinkley,00-0029134,LS,TEN,NYJ,,,76,237,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.41,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Colin McCarthy,00-0028047,MLB,TEN,NYJ,2011,4,73,243,4.59,23.0,36.5,119.0,6.93,4.2,0.0,0.0,0.0,0.0,0.0,-0.14,23.0,0.72,0.10999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Derrick Morgan,00-0027868,OLB,TEN,NYJ,2010,1,76,261,4.77,,34.0,112.0,7.12,4.43,0.0,0.0,0.0,50.0,0.77,-0.07999999999999996,1.0,0.03,-0.11000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Kamerion Wimbley,00-0024228,OLB,TEN,NYJ,2006,1,76,258,4.61,24.0,38.5,129.0,6.97,4.48,0.0,0.0,0.0,25.0,0.38,0.28,2.0,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Zach Brown,00-0029566,OLB,TEN,NYJ,,,73,250,4.44,,33.5,116.0,,,0.0,0.0,0.0,52.0,0.8,0.27,3.0,0.09,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,David Stewart,00-0023548,OT,TEN,NYJ,2005,4,79,313,5.25,24.0,,,,,67.0,1.0,0.0,0.0,0.0,0.0,6.0,0.19,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Michael Otto,00-0025610,OT,TEN,NYJ,2007,7,77,308,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.19,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Michael Roos,00-0023476,OT,TEN,NYJ,2005,2,79,313,5.3,19.0,29.0,97.0,7.72,4.5,67.0,1.0,0.0,0.0,0.0,0.0,6.0,0.19,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Brett Kern,00-0025825,P,TEN,NYJ,,,74,214,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.41,0.04999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Jake Locker,00-0027946,QB,TEN,NYJ,2011,1,75,223,4.51,,35.0,120.0,6.77,4.12,44.0,0.66,-0.33999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,3.0,136.0,0.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,17.0,0.0,1.0,,,,,,,,,19.14,6
2013,4,Ryan Fitzpatrick,00-0023682,QB,TEN,NYJ,2005,7,74,228,4.86,,30.5,105.0,7.09,4.07,23.0,0.34,,0.0,0.0,,0.0,0.0,,8.0,3.0,1.0,108.0,0.0,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-2.0,0.0,0.0,,,,,,,,,8.120000000000001,24
2013,4,Chris Johnson,00-0026164,RB,TEN,NYJ,2008,1,71,203,4.24,,35.0,130.0,,,45.0,0.67,-0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,10.0,-3.0,13.0,0.0,0.0,0,,,,,2.0,0.0625,,,,,15.0,21.0,0.0,1.0,,,,,,,,,4.1,39
2013,4,Collin Mooney,00-0028876,RB,TEN,NYJ,,,70,238,,,,,,,21.0,0.31,0.18,0.0,0.0,0.0,0.0,0.0,-0.11,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,0.0,0.0,0.0,0,,,,,1.0,0.03125,,,,,,,,,,,,,,,,,0.8,55
2013,4,Darius Reynaud,00-0025951,RB,TEN,NYJ,,,69,208,4.48,20.0,34.5,130.0,6.88,4.32,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Jackie Battle,00-0025701,RB,TEN,NYJ,,,74,240,,,,,,,22.0,0.33,0.23,0.0,0.0,0.0,18.0,0.56,0.06000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,42.0,0.0,2.0,,,,,,,,,4.2,38
2013,4,Bernard Pollard,00-0024269,S,TEN,NYJ,2006,2,73,226,4.57,,36.5,131.0,,,0.0,0.0,0.0,65.0,1.0,0.0,3.0,0.09,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Daimion Stafford,00-0030491,S,TEN,NYJ,2013,7,73,218,4.69,21.0,30.5,111.0,7.06,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.72,0.10999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,George Wilson,00-0022341,S,TEN,NYJ,,,72,210,4.63,,35.0,120.0,7.07,3.98,0.0,0.0,0.0,22.0,0.34,-0.24999999999999994,13.0,0.41,0.019999999999999962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Jason McCourty,00-0027136,S,TEN,NYJ,2009,6,71,195,,,,,,,0.0,0.0,0.0,65.0,1.0,0.0,3.0,0.09,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Craig Stevens,00-0026225,TE,TEN,NYJ,2008,3,75,263,4.59,27.0,27.5,114.0,7.07,4.31,40.0,0.6,0.25,0.0,0.0,0.0,17.0,0.53,0.030000000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43
2013,4,Delanie Walker,00-0024389,TE,TEN,NYJ,2006,6,74,248,4.49,,36.5,118.0,,,46.0,0.69,-0.1100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,14.0,16.0,1.0,1.0,1.0,0,,,,,4.0,0.125,,,,,,,,,,,,,,,,,8.9,13
2013,4,Taylor Thompson,00-0029590,TE,TEN,NYJ,2012,5,78,268,,,,,,,8.0,0.12,0.0,0.0,0.0,0.0,29.0,0.91,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43
2013,4,Damian Williams,00-0027893,WR,TEN,NYJ,2010,3,73,200,4.52,19.0,38.0,118.0,6.79,4.24,31.0,0.46,0.10000000000000003,0.0,0.0,0.0,1.0,0.03,0.03,,,,,,,,,,,,,,,,,,5.0,53.0,90.0,3.0,0.0,3.0,0,,,,,7.0,0.21875,,,,,,,,,,,,,,,,,7.800000000000001,35
2013,4,Justin Hunter,00-0030521,WR,TEN,NYJ,2013,2,76,203,4.44,,39.5,136.0,,4.33,14.0,0.21,0.07999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,16.0,16.0,0.0,1.0,1.0,0,,,,,1.0,0.03125,,,,,,,,,,,,,,,,,8.1,33
2013,4,Kendall Wright,00-0029708,WR,TEN,NYJ,2012,1,70,185,4.49,,38.5,121.0,6.93,4.18,50.0,0.75,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,56.0,66.0,18.0,0.0,3.0,0,,,,,9.0,0.28125,,,,,,,,,,,,,,,,,8.100000000000001,32
2013,4,Michael Preston,00-0028362,WR,TEN,NYJ,,,77,213,,,,,,,2.0,0.03,-0.03,0.0,0.0,0.0,3.0,0.09,-0.33999999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,72
2013,4,Nate Washington,00-0023367,WR,TEN,NYJ,,,73,183,,,,,,,56.0,0.84,-0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,105.0,107.0,42.0,2.0,3.0,0,,,,,8.0,0.25,,,,,,,,,,,,,,,,,24.5,3
2013,4,Kory Lichtensteiger,00-0026248,C,WAS,OAK,2008,4,74,295,5.25,,23.0,104.0,7.6,4.56,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Will Montgomery,00-0024448,C,WAS,OAK,2006,7,75,304,5.12,35.0,29.5,104.0,7.4,4.43,66.0,1.0,0.0,0.0,0.0,0.0,4.0,0.13,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,E.J. Biggers,00-0026945,CB,WAS,OAK,2009,7,72,185,,,,,,,0.0,0.0,0.0,28.0,0.42,0.36,16.0,0.52,-0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,David Amerson,00-0030420,DB,WAS,OAK,2013,2,73,205,4.44,15.0,35.5,127.0,,,0.0,0.0,0.0,32.0,0.48,-0.52,5.0,0.16,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Jerome Murphy,00-0027670,DB,WAS,OAK,2010,3,72,200,4.5,16.0,38.0,127.0,6.87,4.05,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.74,0.020000000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Jordan Pugh,00-0027799,DB,WAS,OAK,2010,6,71,210,,,,,,,0.0,0.0,0.0,6.0,0.09,0.09,17.0,0.55,0.33000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Josh Wilson,00-0025442,DB,WAS,OAK,2007,2,69,187,4.39,20.0,36.5,120.0,7.07,4.43,0.0,0.0,0.0,61.0,0.92,-0.07999999999999996,3.0,0.1,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Darryl Tapp,00-0024278,DE,WAS,OAK,2006,2,73,270,4.83,27.0,33.0,109.0,7.31,4.48,0.0,0.0,0.0,15.0,0.23,0.19,21.0,0.68,0.09000000000000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Kedric Golston,00-0024410,DE,WAS,OAK,2006,6,76,330,4.88,31.0,33.0,111.0,7.6,4.45,0.0,0.0,0.0,38.0,0.58,-0.27,2.0,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Ryan Kerrigan,00-0027954,DE,WAS,OAK,2011,1,76,265,4.67,31.0,33.5,122.0,7.18,4.39,0.0,0.0,0.0,63.0,0.95,-0.050000000000000044,4.0,0.13,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Stephen Bowen,00-0023954,DE,WAS,OAK,,,77,300,,,,,,,0.0,0.0,0.0,55.0,0.83,0.019999999999999907,4.0,0.13,-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Chris Baker,00-0026512,DT,WAS,OAK,,,74,320,4.94,24.0,35.5,106.0,8.06,4.9,0.0,0.0,0.0,23.0,0.35,0.19999999999999998,2.0,0.06,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Darrel Young,00-0026852,FB,WAS,OAK,,,71,251,,,,,,,18.0,0.27,0.020000000000000018,0.0,0.0,0.0,15.0,0.48,0.07,,,,,,,,,,,,,,,,,,1.0,4.0,6.0,0.0,0.0,0.0,0,,,,,2.0,0.06896551724137931,,,,,,,,,,,,,,,,,0.9,7
2013,4,Adam Gettis,00-0029139,G,WAS,OAK,2012,5,75,315,4.9,,31.5,112.0,7.99,4.65,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.23,0.11000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,Chris Chester,00-0024271,G,WAS,OAK,2006,2,75,303,4.83,27.0,31.5,106.0,7.31,4.5,66.0,1.0,0.0,0.0,0.0,0.0,4.0,0.13,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1
2013,4,Tom Compton,00-0029144,G,WAS,OAK,2012,6,78,315,5.01,20.0,30.0,108.0,7.59,4.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.13,0.010000000000000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,London Fletcher,00-0005322,ILB,WAS,OAK,,,70,242,,,,,,,0.0,0.0,0.0,60.0,0.91,0.030000000000000027,3.0,0.1,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2013,4,John Potter,00-0029318,K,WAS,OAK,2012,7,73,219,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.29,0.009999999999999953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
